start_gameboard,end_gameboard,exit_criteria,periodicity,rows,cols,max_height,max_width,runs
"(5, 4):(0, 0)|(5, 4):3:0x12168","(18, 25):(0, 0)|(18, 25):11:0x400000200000100070000030000004000000000000000000000000000000000000000000000000000000000000000000000031860018c3",survival,0,5,5,18,25,99
"(5, 4):(0, 0)|(5, 4):3:0x12183","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 4):(0, 0)|(5, 4):3:0x12185","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 4):(0, 0)|(5, 4):3:0x12186","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 4):(0, 0)|(5, 4):3:0x12189","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 4):(0, 0)|(5, 4):3:0x1218a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 4):(0, 0)|(5, 4):3:0x1218c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):4:0x110518","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(5, 4):(0, 0)|(5, 4):3:0x12191","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 4):(0, 0)|(5, 4):3:0x12192","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,3
"(5, 4):(0, 0)|(5, 4):3:0x12194","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):3:0x12198","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 4):(0, 0)|(5, 4):3:0x121a1","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,11
"(5, 4):(0, 0)|(5, 4):3:0x121a2","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,5
"(5, 4):(0, 0)|(5, 4):3:0x121a4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,7
"(5, 4):(0, 0)|(5, 4):3:0x121a8","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,14
"(5, 4):(0, 0)|(5, 4):3:0x121c1","(23, 54):(0, 0)|(23, 54):45:0x10000000000000c0000000000606800000000018040000000400000000000018180008410000a06006c10e0000000019406400000000390110000000802405000006078060000000182318003600000462300020000010f000040000004080004400000000000008000000000001a000000000002a40c000000000690300000000004800000000000120000000000007000000000000",survival,0,5,5,23,54,99
"(5, 4):(0, 0)|(5, 4):3:0x121c2","(23, 10):(0, 0)|(23, 10):8:0x30cc30000000000000000000000000000000000000000000030cc300",stable,0,5,5,23,10,68
"(5, 4):(0, 0)|(5, 4):3:0x121c4","(4, 2):(0, 0)|(4, 2):1:0x7e",oscillator,2,5,5,4,2,5
"(5, 4):(0, 0)|(5, 4):3:0x121c8","(20, 27):(0, 0)|(20, 27):5:0x60000013000003600000240000030000000000000040000034000306c00c9008323309860a419006300000000000001800000000400000300000070000002000001800",survival,0,5,5,20,27,99
"(5, 5):(0, 0)|(5, 5):4:0x110590","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,5,5,4,4,4
"(5, 5):(0, 0)|(5, 5):4:0x110603","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x110605","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):4:0x110606","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):4:0x110609","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x11060a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x11060c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x110611","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x110612","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x110614","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x110618","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(5, 5):(0, 0)|(5, 5):4:0x110621","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):4:0x110622","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,3
"(5, 5):(0, 0)|(5, 5):4:0x110624","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):4:0x110628","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):4:0x110630","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):4:0x110641","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,3
"(5, 5):(0, 0)|(5, 5):4:0x110642","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,3
"(5, 5):(0, 0)|(5, 5):4:0x110644","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):4:0x110648","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):4:0x110650","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):4:0x110681","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,5
"(5, 5):(0, 0)|(5, 5):4:0x110682","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,5
"(5, 5):(0, 0)|(5, 5):4:0x110684","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 5):(0, 0)|(5, 5):4:0x110688","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):4:0x110690","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):4:0x110701","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x110702","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x110704","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x110708","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(5, 5):(0, 0)|(5, 5):4:0x110710","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(5, 3):(0, 0)|(5, 3):2:0x1487","(54, 21):(0, 0)|(54, 21):5:0x100001800008000040000380000280006a0030800388400882000410000a000000000000000100001c0000a00c0a006020000100000000180000c1c00000000000000c000060000000000000080000c000050000000000000000000000000000000000000006000030000000000000000000000000000000000f0000c8300c856024c100c08800208000f000010",survival,0,5,5,54,21,99
"(5, 4):(0, 0)|(5, 4):3:0x1220b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(5, 4):(0, 0)|(5, 4):3:0x1220d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 4):(0, 0)|(5, 4):3:0x1220e","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(5, 2):(0, 0)|(5, 2):1:0x1a7","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,5
"(5, 3):(0, 0)|(5, 3):2:0x148d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 3):(0, 0)|(5, 3):2:0x148e","(4, 4):(0, 0)|(4, 4):1:0x69a4",stable,0,5,5,4,4,3
"(5, 4):(0, 0)|(5, 4):3:0x12219","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,3
"(5, 4):(0, 0)|(5, 4):3:0x1221a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 4):(0, 0)|(5, 4):3:0x1221c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 2):(0, 0)|(5, 2):1:0x1ab","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,5
"(5, 3):(0, 0)|(5, 3):2:0x1495","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,7
"(5, 3):(0, 0)|(5, 3):2:0x1496","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,11
"(5, 4):(0, 0)|(5, 4):3:0x12229","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,5,5,4,4,6
"(5, 4):(0, 0)|(5, 4):3:0x1222a","(3, 3):(0, 0)|(3, 3):0:0x11e",spaceship,4,5,5,3,3,7
"(5, 4):(0, 0)|(5, 4):3:0x1222c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(5, 2):(0, 0)|(5, 2):1:0x1ad","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 2):(0, 0)|(5, 2):1:0x1ae","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,5
"(5, 3):(0, 0)|(5, 3):2:0x149c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,7
"(5, 4):(0, 0)|(5, 4):3:0x12238","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,11
"(5, 3):(0, 0)|(5, 3):2:0x14a3","(17, 26):(0, 0)|(17, 26):11:0x70002000000e00000380000000000000000000000008000002000000000000000000000000000000000000000000000000630c0018c3",survival,0,5,5,17,26,99
"(5, 3):(0, 0)|(5, 3):2:0x14a5","(54, 23):(0, 0)|(54, 23):18:0x800008800003001c49c0621c8194810104cc019060002000000000000000000000000000000000003000006000000000000000000000000000000000000200001800001800000000000000000600000c000000000000000c1c0018000000000001000605000c1b00001200003600002800002000000000000004620018e60068440022c0000640001080000e00000000000000000000030000",survival,0,5,5,54,23,99
"(5, 3):(0, 0)|(5, 3):2:0x14a6","(4, 4):(0, 0)|(4, 4):1:0x69a4",stable,0,5,5,4,4,9
"(5, 4):(0, 0)|(5, 4):3:0x12249","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):3:0x1224a","(23, 10):(0, 0)|(23, 10):8:0x30cc30000000000000000000000000000000000000000000030cc300",stable,0,5,5,23,10,68
"(5, 4):(0, 0)|(5, 4):3:0x1224c","(4, 2):(0, 0)|(4, 2):1:0x7e",oscillator,2,5,5,4,2,5
"(5, 3):(0, 0)|(5, 3):2:0x14a9","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,11
"(5, 3):(0, 0)|(5, 3):2:0x14aa","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,11
"(5, 3):(0, 0)|(5, 3):2:0x14ac","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(5, 4):(0, 0)|(5, 4):3:0x12258","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 3):(0, 0)|(5, 3):2:0x14b1","(10, 7):(0, 0)|(10, 7):5:0x10512180004142430",stable,0,5,5,10,7,17
"(5, 3):(0, 0)|(5, 3):2:0x14b2","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(5, 3):(0, 0)|(5, 3):2:0x14b4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 4):(0, 0)|(5, 4):3:0x12268","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,6
"(5, 4):(0, 0)|(5, 4):3:0x12283","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,7
"(5, 4):(0, 0)|(5, 4):3:0x12285","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,5,5,3,3,3
"(5, 4):(0, 0)|(5, 4):3:0x12286","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,5,5,3,3,3
"(5, 4):(0, 0)|(5, 4):3:0x12289","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 4):(0, 0)|(5, 4):3:0x1228a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 4):(0, 0)|(5, 4):3:0x1228c","(7, 15):(0, 0)|(7, 15):8:0x11007e030006e187170018002",survival,0,5,5,7,15,99
"(5, 5):(0, 0)|(5, 5):4:0x110918","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,7
"(5, 4):(0, 0)|(5, 4):3:0x12291","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,11
"(5, 4):(0, 0)|(5, 4):3:0x12292","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,5,5,4,4,6
"(5, 4):(0, 0)|(5, 4):3:0x12294","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 4):(0, 0)|(5, 4):3:0x12298","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):3:0x122a1","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 4):(0, 0)|(5, 4):3:0x122a2","(4, 4):(0, 0)|(4, 4):1:0x69a4",stable,0,5,5,4,4,3
"(5, 4):(0, 0)|(5, 4):3:0x122a4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 4):(0, 0)|(5, 4):3:0x122a8","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 4):(0, 0)|(5, 4):3:0x122c1","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(5, 4):(0, 0)|(5, 4):3:0x122c2","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,7
"(5, 4):(0, 0)|(5, 4):3:0x122c4","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,5
"(5, 4):(0, 0)|(5, 4):3:0x122c8","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,6
"(5, 5):(0, 0)|(5, 5):4:0x110a03","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x110a05","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):4:0x110a06","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):4:0x110a09","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x110a0a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):4:0x110a0c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):4:0x110a11","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x110a12","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x110a14","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x110a18","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(5, 5):(0, 0)|(5, 5):4:0x110a21","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,3
"(5, 5):(0, 0)|(5, 5):4:0x110a22","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,3
"(5, 5):(0, 0)|(5, 5):4:0x110a24","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):4:0x110a28","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):4:0x110a30","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):4:0x110a41","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,11
"(5, 5):(0, 0)|(5, 5):4:0x110a42","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,5,5,4,4,6
"(5, 5):(0, 0)|(5, 5):4:0x110a44","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):4:0x110a48","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):4:0x110a50","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):4:0x110a81","(23, 54):(0, 0)|(23, 54):45:0x10000000000000c0000000000606800000000018040000000400000000000018180008410000a06006c10e0000000019406400000000390110000000802405000006078060000000182318003600000462300020000010f000040000004080004400000000000008000000000001a000000000002a40c000000000690300000000004800000000000120000000000007000000000000",survival,0,5,5,23,54,99
"(5, 5):(0, 0)|(5, 5):4:0x110a82","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):4:0x110a84","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):4:0x110a88","(30, 30):(0, 0)|(30, 30):26:0x200000014000000800000061000001a0000004300000080000002800000000000001800000050000001200000030000000000000180000009000000180000000000000000000030000001400000060000010000700a0003b02800101c40008948000100a0000041000005000000",survival,0,5,5,30,30,99
"(5, 5):(0, 0)|(5, 5):4:0x110a90","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,5,5,4,4,4
"(5, 5):(0, 0)|(5, 5):4:0x110b01","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):4:0x110b02","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):4:0x110b04","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,5,5,4,4,4
"(5, 5):(0, 0)|(5, 5):4:0x110b08","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,7
"(5, 5):(0, 0)|(5, 5):4:0x110b10","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 2):(0, 0)|(5, 2):1:0x1b3","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(5, 3):(0, 0)|(5, 3):2:0x14c5","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,4
"(5, 3):(0, 0)|(5, 3):2:0x14c6","(3, 3):(0, 0)|(3, 3):1:0x9d",spaceship,4,5,5,3,3,5
"(5, 4):(0, 0)|(5, 4):3:0x12309","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):3:0x1230a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):3:0x1230c","(23, 54):(0, 0)|(23, 54):48:0x3800000000000120000000000004800000000030258000000000c0950000000000016000000000000400000000000008800040800000080003c20000010003118800001b00063106000000018078180000280900400000022027000000000980a6000000001c20d8018140002084000606000000000000080000000806000000000058180000000000c000000000000200000000000",survival,0,5,5,23,54,99
"(5, 3):(0, 0)|(5, 3):2:0x14cc","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,4
"(5, 4):(0, 0)|(5, 4):3:0x12318","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 3):(0, 0)|(5, 3):2:0x14d4","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,11
"(5, 4):(0, 0)|(5, 4):3:0x12328","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,11
"(5, 3):(0, 0)|(5, 3):2:0x14e1","(54, 23):(0, 0)|(54, 23):4:0x20000088000180001c91c02708c04094c0664100304c00008000000000000000000000000000000018000030000000000000000000000000000000000000000000800000c0000300000000000000030000060000000000000001c1800003000000000100000503001b0600240000d80000a0000080000000000000000231000ce300110b0006880013000021000038000000000000000000000060",survival,0,5,5,54,23,99
"(5, 3):(0, 0)|(5, 3):2:0x14e2","(23, 35):(0, 0)|(23, 35):17:0x8000000c10600001820c00000000000000000000000000001c000001c44000004500000000684101042a0a6032820048024000409481000a0aa0a01f40d817c3804a4038000d58000003c7800000cd98000031b1800003006000003c7800000306000",survival,0,5,5,23,35,99
"(5, 4):(0, 0)|(5, 4):3:0x12348","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,5,5,4,4,5
"(5, 4):(0, 0)|(5, 4):3:0x12381","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,5,5,4,4,5
"(5, 4):(0, 0)|(5, 4):3:0x12382","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,11
"(5, 4):(0, 0)|(5, 4):3:0x12384","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,5,5,4,4,5
"(5, 5):(0, 0)|(5, 5):4:0x110e01","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):4:0x110e02","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 5):(0, 0)|(5, 5):4:0x110e04","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):4:0x110e08","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(5, 3):(0, 0)|(5, 3):2:0x1507","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 4):(0, 0)|(5, 4):3:0x1240b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 4):(0, 0)|(5, 4):3:0x1240d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(5, 4):(0, 0)|(5, 4):3:0x1240e","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,14
"(5, 3):(0, 0)|(5, 3):2:0x150b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 3):(0, 0)|(5, 3):2:0x150d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 3):(0, 0)|(5, 3):2:0x150e","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(5, 4):(0, 0)|(5, 4):3:0x12419","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,3
"(5, 4):(0, 0)|(5, 4):3:0x1241a","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,5
"(5, 4):(0, 0)|(5, 4):3:0x1241c","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,5,5,4,4,5
"(5, 3):(0, 0)|(5, 3):2:0x1513","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 3):(0, 0)|(5, 3):2:0x1515","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,5
"(5, 3):(0, 0)|(5, 3):2:0x1516","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,6
"(5, 4):(0, 0)|(5, 4):3:0x12429","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,5
"(5, 4):(0, 0)|(5, 4):3:0x1242a","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,5,5,4,4,6
"(5, 4):(0, 0)|(5, 4):3:0x1242c","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,12
"(5, 3):(0, 0)|(5, 3):2:0x1519","(4, 4):(0, 0)|(4, 4):1:0x4a96",stable,0,5,5,4,4,3
"(5, 3):(0, 0)|(5, 3):2:0x151a","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,11
"(5, 3):(0, 0)|(5, 3):2:0x151c","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,5,5,13,13,20
"(5, 4):(0, 0)|(5, 4):3:0x12438","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,5,5,3,3,2
"(5, 3):(0, 0)|(5, 3):2:0x1523","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 3):(0, 0)|(5, 3):2:0x1525","(3, 3):(0, 0)|(3, 3):1:0xea",stable,0,5,5,3,3,5
"(5, 3):(0, 0)|(5, 3):2:0x1526","(37, 34):(0, 0)|(37, 34):32:0x200000000c0000000500600000001c0000006d8000001d20000005b800000000000000000000000000000000e00000019000000038000060040000180000000000000000000000000098000000c98000001160000003100c00001003000018000000050000000020000000000000000200000009e000000300000000040000000c0000000000000000000000000200000002800000006000000",survival,0,5,5,37,34,99
"(5, 4):(0, 0)|(5, 4):3:0x12449","(4, 4):(0, 0)|(4, 4):1:0x69a4",stable,0,5,5,4,4,3
"(5, 4):(0, 0)|(5, 4):3:0x1244a","(37, 34):(0, 0)|(37, 34):32:0x200000000c0000000500600000001c0000006d8000001d20000005b800000000000000000000000000000000e00000019000000038000060040000180000000000000000000000000098000000c98000001160000003100c00001003000018000000050000000020000000000000000200000009e000000300000000040000000c0000000000000000000000000200000002800000006000000",survival,0,5,5,37,34,99
"(5, 4):(0, 0)|(5, 4):3:0x1244c","(23, 10):(0, 0)|(23, 10):8:0x30cc30000000000000000000000000000000000000000000030cc300",stable,0,5,5,23,10,68
"(5, 3):(0, 0)|(5, 3):2:0x1529","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 3):(0, 0)|(5, 3):2:0x152a","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,3
"(5, 3):(0, 0)|(5, 3):2:0x152c","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
