start_gameboard,end_gameboard,exit_criteria,periodicity,rows,cols,max_height,max_width,runs
"(5, 5):(0, 0)|(5, 5):1:0x9bf7fd","(24, 68):(0, 0)|(24, 68):32:0x8000000000000000080000000000000080801000000040000c00030000200e0001400028000701a000000000000058030000000000000c0030000000000000c0030000000000000c02e000018018000074180000180180000180200000000000004006000000000000060090000000000000901000000000000000800000000000000000460000000000000627803000000000c01e8003000000000c001e00000000000000076000000000000000666000000000000066120000000000000481c000000000000038",survival,0,5,5,24,68,99
"(5, 5):(0, 0)|(5, 5):1:0x9bf7fe","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,12
"(5, 5):(0, 0)|(5, 5):1:0x9bf9ff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0x9bfaff","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,18
"(5, 5):(0, 0)|(5, 5):1:0x9bfb7f","(8, 3):(0, 0)|(8, 3):0:0xd801aa",stable,0,5,5,8,3,8
"(5, 5):(0, 0)|(5, 5):1:0x9bfbbf","(8, 4):(0, 0)|(8, 4):0:0xcc004a96",stable,0,5,5,8,4,6
"(5, 5):(0, 0)|(5, 5):1:0x9bfbdf","(8, 3):(0, 0)|(8, 3):0:0xd801aa",stable,0,5,5,8,3,8
"(5, 5):(0, 0)|(5, 5):1:0x9bfbef","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 5):(0, 0)|(5, 5):1:0x9bfbf7","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(5, 5):(0, 0)|(5, 5):1:0x9bfbfb","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(5, 5):(0, 0)|(5, 5):1:0x9bfbfd","(38, 26):(0, 0)|(38, 26):1:0x700000100000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200800080e3002020c0000b2438e1800000020820008008000c4200030000003800000000000000000000000000003000000c38000015800004500001440000350000038",survival,0,5,5,38,26,99
"(5, 5):(0, 0)|(5, 5):1:0x9bfbfe","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,8
"(5, 5):(0, 0)|(5, 5):1:0x9bfcff","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,32
"(5, 5):(0, 0)|(5, 5):1:0x9bfd7f","(9, 9):(0, 0)|(9, 9):6:0x6048180000405028080",stable,0,5,5,9,9,29
"(5, 5):(0, 0)|(5, 5):1:0x9bfdbf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):1:0x9bfddf","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0x9bfdf7","(24, 50):(0, 0)|(24, 50):43:0x180000000000090000000003024000000000c06000000300000002000060c00681c000203001b098000000000036000000000edc0000000e03334000030561f0480000c114b0000000025128048000008d4400c0000020e0000000000000003600000000000400000000000c10600000000304180000000080000000000010800000000004800000000000e00000000000",survival,0,5,5,24,50,99
"(5, 5):(0, 0)|(5, 5):1:0x9bfdfb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0x9bfdfd","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0x9bfdfe","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):1:0x9bfe7f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,13
"(5, 5):(0, 0)|(5, 5):1:0x9bfebf","(29, 23):(0, 0)|(29, 23):6:0x1c00042c00680000ec22000d84000a0800a94001c38001001000003800073000001800009000022e00648000000000000000000a000618003410e0880701300871c01d11000820001140002100001500001c00",survival,0,5,5,29,23,99
"(5, 5):(0, 0)|(5, 5):1:0x9bfedf","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,15
"(5, 5):(0, 0)|(5, 5):1:0x9bfeef","(4, 10):(0, 0)|(4, 10):0:0xc030201406",stable,0,5,5,4,10,8
"(5, 5):(0, 0)|(5, 5):1:0x9bfef7","(15, 15):(0, 0)|(15, 15):0:0x100020004000000000000000000001001f01750223011402b003c0020",survival,0,5,5,15,15,99
"(5, 5):(0, 0)|(5, 5):1:0x9bfefb","(21, 14):(0, 0)|(21, 14):12:0x20014009001800020014009001800000007000018009001400200000000180090014002",oscillator,2,5,5,21,14,49
"(5, 5):(0, 0)|(5, 5):1:0x9bfefd","(15, 10):(0, 0)|(15, 10):4:0x20080200038e000200802000000000000cc33",survival,0,5,5,15,10,99
"(5, 5):(0, 0)|(5, 5):1:0x9bfefe","(10, 5):(0, 0)|(10, 5):2:0xc600018c0063",stable,0,5,5,10,5,18
"(5, 5):(0, 0)|(5, 5):1:0x9bff3f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,13
"(5, 5):(0, 0)|(5, 5):1:0x9bff5f","(8, 3):(0, 0)|(8, 3):0:0xd8056a",stable,0,5,5,8,3,7
"(5, 5):(0, 0)|(5, 5):1:0x9bff6f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,25
"(5, 5):(0, 0)|(5, 5):1:0x9bff77","(18, 9):(0, 0)|(18, 9):3:0x4020687c31030303830cb140904841800000c060",survival,0,5,5,18,9,99
"(5, 5):(0, 0)|(5, 5):1:0x9bff7b","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,29
"(5, 5):(0, 0)|(5, 5):1:0x9bff7d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,25
"(5, 5):(0, 0)|(5, 5):1:0x9bff7e","(41, 17):(0, 0)|(41, 17):3:0x2000380026003d0010800640018000000002000500018000000000000000000000000000000000000060003000000020001030081800000000000c60223000000a000200000c001e000c8008c007a00060018000a00020",survival,0,5,5,41,17,99
"(5, 5):(0, 0)|(5, 5):1:0x9bff9f","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,21
"(5, 5):(0, 0)|(5, 5):1:0x9bffaf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,14
"(5, 5):(0, 0)|(5, 5):1:0x9bffb7","(18, 9):(0, 0)|(18, 9):3:0x4020687c31030303830cb140904841800000c060",survival,0,5,5,18,9,99
"(5, 5):(0, 0)|(5, 5):1:0x9bffbb","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(5, 5):(0, 0)|(5, 5):1:0x9bffbd","(34, 25):(0, 0)|(34, 25):10:0xc80000c000003000000000000cc00008000000f000012000000000000000000000000000000000000000000000000030000018000000000010000008000004000000070018048001037000bf54004b610021010008710602c704800001800400000583000181800000",survival,0,5,5,34,25,99
"(5, 5):(0, 0)|(5, 5):1:0x9bffbe","(13, 18):(0, 0)|(13, 18):0:0x200008000200000000000003000120035000c8000000000200014000300",oscillator,2,5,5,13,18,91
"(5, 5):(0, 0)|(5, 5):1:0x9bffcf","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 5):(0, 0)|(5, 5):1:0x9bffd7","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(5, 5):(0, 0)|(5, 5):1:0x9bffdb","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(5, 5):(0, 0)|(5, 5):1:0x9bffdd","(38, 26):(0, 0)|(38, 26):1:0x700000100000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200800080e3002020c0000b2438e1800000020820008008000c4200030000003800000000000000000000000000003000000c38000015800004500001440000350000038",survival,0,5,5,38,26,99
"(5, 5):(0, 0)|(5, 5):1:0x9bffeb","(14, 9):(0, 0)|(14, 9):3:0x407856629466a1e0200000000000070",survival,0,5,5,14,9,99
"(5, 5):(0, 0)|(5, 5):1:0x9bffed","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,17
"(5, 5):(0, 0)|(5, 5):1:0x9bffee","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 5):(0, 0)|(5, 5):1:0x9bfff3","(12, 13):(0, 0)|(12, 13):0:0xe0000000000000c009003060030000000000380",oscillator,2,5,5,12,13,65
"(5, 5):(0, 0)|(5, 5):1:0x9bfff5","(12, 13):(0, 0)|(12, 13):0:0xe0000000000000c009003060030000000000380",oscillator,2,5,5,12,13,65
"(5, 5):(0, 0)|(5, 5):1:0x9bfff6","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(5, 5):(0, 0)|(5, 5):1:0x9bfff9","(12, 13):(0, 0)|(12, 13):0:0xe0000000000000c009003060030000000000380",oscillator,2,5,5,12,13,65
"(5, 5):(0, 0)|(5, 5):1:0x9bfffa","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(5, 5):(0, 0)|(5, 5):1:0x9c7fff","(27, 21):(0, 0)|(27, 21):1:0x20400285000828800089000048000080180000c000000000000000000000000000000000000000000600004300019800000c00004801ba401dca00c0000030000c800078000300",survival,0,5,5,27,21,99
"(5, 5):(0, 0)|(5, 5):1:0x9cbfff","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,32
"(5, 5):(0, 0)|(5, 5):1:0x9cdfff","(20, 15):(0, 0)|(20, 15):2:0x2000a00200008001000e0020003600640028007000c000000c8021002200300001c00018003",survival,0,5,5,20,15,99
"(5, 5):(0, 0)|(5, 5):1:0x9cefff","(36, 22):(0, 0)|(36, 22):5:0x580001600e0580080000060602642421c360478d81200803800000000000000000000000000000000000000000000009000022000080000090000180000200000000000000000000000000000001c0000700000c00000800009800044000090000380",survival,0,5,5,36,22,99
"(5, 5):(0, 0)|(5, 5):1:0x9cf7ff","(21, 43):(0, 0)|(21, 43):13:0x30000000000a0000000000800000000020000000000000000000000000000140000000002c000000000302000180000080008c8000100025a800000004210000000c01c0000003f0e000000068300000000060000000001c000000000000000000000000100000c0000180001800006",survival,0,5,5,21,43,99
"(5, 5):(0, 0)|(5, 5):1:0x9cfbff","(4, 4):(0, 0)|(4, 4):1:0x4a96",stable,0,5,5,4,4,25
"(5, 5):(0, 0)|(5, 5):1:0x9cfdff","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,32
"(5, 5):(0, 0)|(5, 5):1:0x9cfeff","(36, 22):(0, 0)|(36, 22):5:0x580001600e0580080000060602642421c360478d81200803800000000000000000000000000000000000000000000009000022000080000090000180000200000000000000000000000000000001c0000700000c00000800009800044000090000380",survival,0,5,5,36,22,99
"(5, 5):(0, 0)|(5, 5):1:0x9cff7f","(36, 22):(0, 0)|(36, 22):5:0x580001600e0580080000060602642421c360478d81200803800000000000000000000000000000000000000000000009000022000080000090000180000200000000000000000000000000000001c0000700000c00000800009800044000090000380",survival,0,5,5,36,22,99
"(5, 5):(0, 0)|(5, 5):1:0x9cffbf","(21, 43):(0, 0)|(21, 43):13:0x30000000000a0000000000800000000020000000000000000000000000000140000000002c000000000302000180000080008c8000100025a800000004210000000c01c0000003f0e000000068300000000060000000001c000000000000000000000000100000c0000180001800006",survival,0,5,5,21,43,99
"(5, 5):(0, 0)|(5, 5):1:0x9cffdf","(17, 22):(0, 0)|(17, 22):6:0x80300301c022e30068000f10106140e20582460e2f09b9c800c2000260000880001402002014000030000a000010",survival,0,5,5,17,22,99
"(5, 5):(0, 0)|(5, 5):1:0x9cffef","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,16
"(5, 5):(0, 0)|(5, 5):1:0x9cfff7","(36, 33):(0, 0)|(36, 33):26:0x20000000300000001400000000000000000000000040000000f0000000540000007300000003000000058000000180000000a000000030000300000001802c0000006180000015400000022000000080000000000000000060000000300000e00000009000000042000000200000000040000004000000182000001b600000042000000120200000c0200000001c0000000",survival,0,5,5,36,33,99
"(5, 5):(0, 0)|(5, 5):1:0x9cfffb","(35, 22):(0, 0)|(35, 22):13:0x100000600021c0018180040200001000308000d80001e000010000000338000d206008228010ca0072800055c0100000455c017280010ca008228012060038000c0000300100001e0000d8000308000010004020018180021c000060000100",survival,0,5,5,35,22,99
"(5, 5):(0, 0)|(5, 5):1:0x9cfffd","(40, 31):(0, 0)|(40, 31):18:0x3000000090000000c0000000000000000000000000000000000000000300000006000000000400000014000000100000000000000300000006000000000000000000000000000c0000001800000000000000000000000000000000000c000000180070000000023000000a10260014c06c001080580000018100000206000018000000285000002000000001218000001a000001f0000000c0",survival,0,5,5,40,31,99
"(5, 5):(0, 0)|(5, 5):1:0x9cfffe","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,11
"(5, 5):(0, 0)|(5, 5):1:0x9d3fff","(10, 14):(0, 0)|(10, 14):0:0xc003080020009c00000410104041000001c",oscillator,2,5,5,10,14,32
"(5, 5):(0, 0)|(5, 5):1:0x9d5fff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,19
"(5, 5):(0, 0)|(5, 5):1:0x9d6fff","(2, 8):(0, 0)|(2, 8):0:0xc3c3",stable,0,5,5,2,8,14
"(5, 5):(0, 0)|(5, 5):1:0x9d77ff","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,17
"(5, 5):(0, 0)|(5, 5):1:0x9d7bff","(6, 7):(0, 0)|(6, 7):0:0x20408414282",oscillator,2,5,5,6,7,26
"(5, 5):(0, 0)|(5, 5):1:0x9d7dff","(37, 29):(0, 0)|(37, 29):8:0x10000001c0000009000001e80000098000003800000580000030000000000000000038003000000480000060018006181800630020000a000000000000000401000050100002808000080000000000000000000040000008800000f40000002000401e0002006000000000000000000000000000001800000280000020c00000c3000002380",survival,0,5,5,37,29,99
"(5, 5):(0, 0)|(5, 5):1:0x9d7eff","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,14
"(5, 5):(0, 0)|(5, 5):1:0x9d7f7f","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,14
"(5, 5):(0, 0)|(5, 5):1:0x9d7fbf","(11, 25):(0, 0)|(11, 25):13:0x30000318000180000000001c000000001850400c5820001c100000000000700000",oscillator,2,5,5,11,25,97
"(5, 5):(0, 0)|(5, 5):1:0x9d7fdf","(4, 6):(0, 0)|(4, 6):4:0xc3038",oscillator,2,5,5,4,6,23
"(5, 5):(0, 0)|(5, 5):1:0x9d7fef","(7, 5):(0, 0)|(7, 5):1:0x229440063",stable,0,5,5,7,5,6
"(5, 5):(0, 0)|(5, 5):1:0x9d7ff7","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,17
"(5, 5):(0, 0)|(5, 5):1:0x9d7ffb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,17
"(5, 5):(0, 0)|(5, 5):1:0x9d7ffd","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,11
"(5, 5):(0, 0)|(5, 5):1:0x9d7ffe","(12, 19):(0, 0)|(12, 19):17:0x40001400049c00648001100020000440004800070200004000080",survival,0,5,5,12,19,99
"(5, 5):(0, 0)|(5, 5):1:0x9d9fff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,41
"(5, 5):(0, 0)|(5, 5):1:0x9dafff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,29
"(5, 5):(0, 0)|(5, 5):1:0x9db7ff","(6, 8):(0, 0)|(6, 8):1:0x609060000303",stable,0,5,5,6,8,10
"(5, 5):(0, 0)|(5, 5):1:0x9dbbff","(13, 13):(0, 0)|(13, 13):2:0x71c00042861430a138e0000e390a1850c28400071c",oscillator,3,5,5,13,13,48
"(5, 5):(0, 0)|(5, 5):1:0x9dbdff","(8, 24):(0, 0)|(8, 24):22:0x3000003000000c00000c00000000000000000000038",oscillator,2,5,5,8,24,95
"(5, 5):(0, 0)|(5, 5):1:0x9dbeff","(9, 9):(0, 0)|(9, 9):1:0xc0903080a090b0a09030",stable,0,5,5,9,9,8
"(5, 5):(0, 0)|(5, 5):1:0x9dbf7f","(8, 24):(0, 0)|(8, 24):22:0x3000003000000c00000c00000000000000000000038",oscillator,2,5,5,8,24,95
"(5, 5):(0, 0)|(5, 5):1:0x9dbfbf","(8, 24):(0, 0)|(8, 24):22:0x3000003000000c00000c00000000000000000000038",oscillator,2,5,5,8,24,95
"(5, 5):(0, 0)|(5, 5):1:0x9dbfdf","(25, 19):(0, 0)|(25, 19):7:0xc0001800000000000000000008000280031021b40a32bf460fd00000000040001460fe8cafa1b4000c40002800020000000000000000060000c00",survival,0,5,5,25,19,99
"(5, 5):(0, 0)|(5, 5):1:0x9dbfef","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,10
"(5, 5):(0, 0)|(5, 5):1:0x9dbff7","(9, 13):(0, 0)|(9, 13):8:0x1003b035864e7646b6556aa8cc00",survival,0,5,5,9,13,99
"(5, 5):(0, 0)|(5, 5):1:0x9dbffb","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,8
"(5, 5):(0, 0)|(5, 5):1:0x9dbffd","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,8
"(5, 5):(0, 0)|(5, 5):1:0x9dbffe","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,8
"(5, 5):(0, 0)|(5, 5):1:0x9dcfff","(13, 3):(0, 0)|(13, 3):1:0x3600000036",stable,0,5,5,13,3,71
"(5, 5):(0, 0)|(5, 5):1:0x9dd7ff","(11, 9):(0, 0)|(11, 9):4:0x70004120904001c405028080",oscillator,2,5,5,11,9,22
"(5, 5):(0, 0)|(5, 5):1:0x9ddbff","(9, 6):(0, 0)|(9, 6):3:0x6246000030a10",stable,0,5,5,9,6,8
"(5, 5):(0, 0)|(5, 5):1:0x9dddff","(23, 17):(0, 0)|(23, 17):5:0x2000380036280e1602050000e0114038804800254001a0c0a06280000000000301824120c06000000100014000a000200",survival,0,5,5,23,17,99
"(5, 5):(0, 0)|(5, 5):1:0x9ddeff","(11, 14):(0, 0)|(11, 14):2:0x80070012003800000800100000080051814602",survival,0,5,5,11,14,99
"(5, 5):(0, 0)|(5, 5):1:0x9ddf7f","(37, 39):(0, 0)|(37, 39):6:0x10000000005000000001b000000002400000000900000000090000000012000000001800000000740000000130000000026000000002000000000400001000050000500012000060002400000004300c00000620180000044000000000400000000080000000008000000006000000006c00000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000028000000003",survival,0,5,5,37,39,99
"(5, 5):(0, 0)|(5, 5):1:0x9ddfbf","(37, 39):(0, 0)|(37, 39):6:0x10000000005000000001b000000002400000000900000000090000000012000000001800000000740000000130000000026000000002000000000400001000050000500012000060002400000004300c00000620180000044000000000400000000080000000008000000006000000006c00000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000028000000003",survival,0,5,5,37,39,99
"(5, 5):(0, 0)|(5, 5):1:0x9ddfdf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,12
"(5, 5):(0, 0)|(5, 5):1:0x9ddfef","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,18
"(5, 5):(0, 0)|(5, 5):1:0x9ddff7","(23, 29):(0, 0)|(23, 29):0:0x446000025f00000af800000c00000000000000000000008000000a0000005000000100000000000103000028180000c000000000000000000020000005600000430000018400000260000000000001800000060",survival,0,5,5,23,29,99
"(5, 5):(0, 0)|(5, 5):1:0x9ddffb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):1:0x9ddffd","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(5, 5):(0, 0)|(5, 5):1:0x9ddffe","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,6
"(5, 5):(0, 0)|(5, 5):1:0x9de7ff","(11, 12):(0, 0)|(11, 12):1:0x400a00a004000000070000400a00a0040",oscillator,2,5,5,11,12,41
"(5, 5):(0, 0)|(5, 5):1:0x9debff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,24
"(5, 5):(0, 0)|(5, 5):1:0x9dedff","(11, 10):(0, 0)|(11, 10):0:0x2008020000000000000000100401",oscillator,2,5,5,11,10,30
"(5, 5):(0, 0)|(5, 5):1:0x9deeff","(11, 23):(0, 0)|(11, 23):21:0xc00001800e00003e00008200e0880260000800000a80000e00000c0000",survival,0,5,5,11,23,99
"(5, 5):(0, 0)|(5, 5):1:0x9def7f","(11, 23):(0, 0)|(11, 23):21:0xc00001800e00003e00008200e0880260000800000a80000e00000c0000",survival,0,5,5,11,23,99
"(5, 5):(0, 0)|(5, 5):1:0x9defbf","(11, 23):(0, 0)|(11, 23):21:0xc00001800e00003e00008200e0880260000800000a80000e00000c0000",survival,0,5,5,11,23,99
"(5, 5):(0, 0)|(5, 5):1:0x9defdf","(8, 8):(0, 0)|(8, 8):6:0x245a5a240000c0c",stable,0,5,5,8,8,9
"(5, 5):(0, 0)|(5, 5):1:0x9defef","(3, 5):(0, 0)|(3, 5):0:0x4631",oscillator,2,5,5,3,5,11
"(5, 5):(0, 0)|(5, 5):1:0x9deff7","(7, 10):(0, 0)|(7, 10):7:0x60240a4128090180",stable,0,5,5,7,10,18
"(5, 5):(0, 0)|(5, 5):1:0x9deffb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):1:0x9deffd","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):1:0x9deffe","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,27
"(5, 5):(0, 0)|(5, 5):1:0x9df3ff","(5, 7):(0, 0)|(5, 7):6:0x102c6430",oscillator,2,5,5,5,7,15
"(5, 5):(0, 0)|(5, 5):1:0x9df5ff","(6, 7):(0, 0)|(6, 7):0:0x30600000183",stable,0,5,5,6,7,10
"(5, 5):(0, 0)|(5, 5):1:0x9df6ff","(55, 23):(0, 0)|(55, 23):3:0x380000880001900000600000000006000012000030000000000000000000000c000018000000000000000000000000200001400001800000000000000000000000000000000180000300000000000000000000000000000000000000000000000000000000000000000000000000000000000600000c0000000000000000000000000e00006c0000840001140001000000c0000111800004800506000400",survival,0,5,5,55,23,99
"(5, 5):(0, 0)|(5, 5):1:0x9df77f","(55, 23):(0, 0)|(55, 23):3:0x380000880001900000600000000006000012000030000000000000000000000c000018000000000000000000000000200001400001800000000000000000000000000000000180000300000000000000000000000000000000000000000000000000000000000000000000000000000000000600000c0000000000000000000000000e00006c0000840001140001000000c0000111800004800506000400",survival,0,5,5,55,23,99
"(5, 5):(0, 0)|(5, 5):1:0x9df7bf","(23, 36):(0, 0)|(23, 36):12:0xe000000011000001cc0800001c0080000157880c00000601200e1c00120066a000c002eb0000000cb0000300000000700000001bc0400001c90300001d10001800610002410260a0186c18060006c0000000d200000000c00000019c0000000c00000000c000",survival,0,5,5,23,36,99
"(5, 5):(0, 0)|(5, 5):1:0x9df7df","(29, 24):(0, 0)|(29, 24):15:0x18000018000001800001800000a00000900000a0000040000000000000000000000000000000406000e0c001f060020838060c080c06080514000318000000000000000000000000000200000500000480000300000",survival,0,5,5,29,24,99
"(5, 5):(0, 0)|(5, 5):1:0x9df7ef","(19, 17):(0, 0)|(19, 17):13:0x3000160007000000380029001140046000000000000c0009000fc0025c00c00000000060003000",survival,0,5,5,19,17,99
"(5, 5):(0, 0)|(5, 5):1:0x9df7f7","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,5,5,3,3,5
"(5, 5):(0, 0)|(5, 5):1:0x9df7fb","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,7
"(5, 5):(0, 0)|(5, 5):1:0x9df7fd","(16, 15):(0, 0)|(16, 15):14:0x200040008000000000000000000000000000000000400140028002000",oscillator,2,5,5,16,15,70
"(5, 5):(0, 0)|(5, 5):1:0x9df7fe","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,12
"(5, 5):(0, 0)|(5, 5):1:0x9df9ff","(35, 14):(0, 0)|(35, 14):3:0x4002800a001000000000000000000000000000000003000c005000000800e00006001c000008801ea04b00e40c000000000000008000014403000d8008",survival,0,5,5,35,14,99
"(5, 5):(0, 0)|(5, 5):1:0x9dfaff","(15, 9):(0, 0)|(15, 9):7:0x804020000000100804001c7000402010",oscillator,2,5,5,15,9,48
"(5, 5):(0, 0)|(5, 5):1:0x9dfb7f","(15, 9):(0, 0)|(15, 9):7:0x804020000000100804001c7000402010",oscillator,2,5,5,15,9,48
"(5, 5):(0, 0)|(5, 5):1:0x9dfbbf","(15, 13):(0, 0)|(15, 13):8:0x40020010000001c000700cc073015007001800200280080",survival,0,5,5,15,13,99
"(5, 5):(0, 0)|(5, 5):1:0x9dfbdf","(15, 9):(0, 0)|(15, 9):7:0x804020000000100804001c7000402010",oscillator,2,5,5,15,9,48
"(5, 5):(0, 0)|(5, 5):1:0x9dfbef","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,8
"(5, 5):(0, 0)|(5, 5):1:0x9dfbf7","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,8
"(5, 5):(0, 0)|(5, 5):1:0x9dfbfb","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,8
"(5, 5):(0, 0)|(5, 5):1:0x9dfbfd","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,8
"(5, 5):(0, 0)|(5, 5):1:0x9dfbfe","(15, 13):(0, 0)|(15, 13):10:0x1800a002168104059801c00e000000000000c0048013c0c",survival,0,5,5,15,13,99
"(5, 5):(0, 0)|(5, 5):1:0x9dfcff","(23, 13):(0, 0)|(23, 13):10:0x1c000000000000300184007002405f06f0000040000c07700304000006f017c02401c0040",survival,0,5,5,23,13,99
"(5, 5):(0, 0)|(5, 5):1:0x9dfd7f","(10, 30):(0, 0)|(10, 30):25:0x40000007000000210000011e0000006d800008290000132800082040c028000300c00",survival,0,5,5,10,30,99
"(5, 5):(0, 0)|(5, 5):1:0x9dfdbf","(11, 10):(0, 0)|(11, 10):0:0x2008020000000000000000100401",oscillator,2,5,5,11,10,30
"(5, 5):(0, 0)|(5, 5):1:0x9dfddf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,12
"(5, 5):(0, 0)|(5, 5):1:0x9dfdf7","(19, 31):(0, 0)|(19, 31):10:0x603000003180000363600004c640000a0280004802403400001628000029408208176a040ad85008050090001201100044022000880401c010000000000450510007803c000f6b780",survival,0,5,5,19,31,99
"(5, 5):(0, 0)|(5, 5):1:0x9dfdfb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,15
"(5, 5):(0, 0)|(5, 5):1:0x9dfdfd","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,15
"(5, 5):(0, 0)|(5, 5):1:0x9dfdfe","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,15
