start_gameboard,end_gameboard,exit_criteria,periodicity,rows,cols,max_height,max_width,runs
"(5, 5):(0, 0)|(5, 5):1:0xaffdbf","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,5,5,4,4,25
"(5, 5):(0, 0)|(5, 5):1:0xaffdf7","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,5
"(5, 5):(0, 0)|(5, 5):1:0xaffdfb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(5, 5):(0, 0)|(5, 5):1:0xaffdfd","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(5, 5):(0, 0)|(5, 5):1:0xaffdfe","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):1:0xaffe7f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,7
"(5, 5):(0, 0)|(5, 5):1:0xaffeef","(27, 17):(0, 0)|(27, 17):11:0xe0006800420010000f0002000000000000000000000000000000400038001c0000000000000000c0106014000a0000000280014300418000",survival,0,5,5,27,17,99
"(5, 5):(0, 0)|(5, 5):1:0xaffef7","(19, 16):(0, 0)|(19, 16):5:0x60001000700400090000800d0c200f004230043003d00180400180013001380104007800100",survival,0,5,5,19,16,99
"(5, 5):(0, 0)|(5, 5):1:0xaffefb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(5, 5):(0, 0)|(5, 5):1:0xaffefd","(24, 50):(0, 0)|(24, 50):5:0x6000000000002400000000000903000000000180c0000000000000030000004000c0a000001f003020000e0400000000024db00000000111200c00000026301b0300000201c620c00003007230000001c0006ce0000078001800000000000000000000000000000000a000000000006c00000000181a800000000607b00000000001f00000000000260000000000070000000000008",survival,0,5,5,24,50,99
"(5, 5):(0, 0)|(5, 5):1:0xaffefe","(24, 50):(0, 0)|(24, 50):5:0x6000000000002400000000000903000000000180c0000000000000030000004000c0a000001f003020000e0400000000024db00000000111200c00000026301b0300000201c620c00003007230000001c0006ce0000078001800000000000000000000000000000000a000000000006c00000000181a800000000607b00000000001f00000000000260000000000070000000000008",survival,0,5,5,24,50,99
"(5, 5):(0, 0)|(5, 5):1:0xafff6f","(16, 29):(0, 0)|(16, 29):10:0x38e00001ab00000e3800000000001c01c00114510180e380d634058dbc4011ebf0101f8e8080b828040281c0001c0b8003a04000010000e000",survival,0,5,5,16,29,99
"(5, 5):(0, 0)|(5, 5):1:0xafff77","(24, 50):(0, 0)|(24, 50):43:0x180000000000090000000003024000000000c06000000300000000000140c00081c000103003e0900000000008220000000036d90000000c0121000003036030300000c118e00e000000313807800001cd80000000000060000000000000001400000000000d8000000000056060000000037818000000003e000000000019000000000003800000000000400000000000",survival,0,5,5,24,50,99
"(5, 5):(0, 0)|(5, 5):1:0xafffeb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(5, 5):(0, 0)|(5, 5):1:0xafffed","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(5, 5):(0, 0)|(5, 5):1:0xaffff3","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(5, 5):(0, 0)|(5, 5):1:0xb8ffff","(26, 30):(0, 0)|(26, 30):9:0x70000000c0000000000000000000010000000e000000480000008024000000980000041800000f00000e30000024100004704403a9807030f8104082e0a003080440012021024380480a060120380000000000000000000400000028000000c00",survival,0,5,5,26,30,99
"(5, 5):(0, 0)|(5, 5):1:0xb97fff","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,54
"(5, 5):(0, 0)|(5, 5):1:0xb9bfff","(13, 26):(0, 0)|(13, 26):19:0x4000002800000a00000100000000400301a801209400301800000000001000000a00000280000040",stable,0,5,5,13,26,91
"(5, 5):(0, 0)|(5, 5):1:0xb9dfff","(18, 18):(0, 0)|(18, 18):1:0x400028000c400028000a010100a000100000000080e05024180900012000c800e4006200130003800",survival,0,5,5,18,18,99
"(5, 5):(0, 0)|(5, 5):1:0xb9efff","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,5,5,13,13,43
"(5, 5):(0, 0)|(5, 5):1:0xb9f7ff","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,5,5,13,13,43
"(5, 5):(0, 0)|(5, 5):1:0xb9fbff","(9, 24):(0, 0)|(9, 24):7:0x10800627603a02c03801000e0900000380000000000a00000a000",survival,0,5,5,9,24,99
"(5, 5):(0, 0)|(5, 5):1:0xb9fdff","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,16
"(5, 5):(0, 0)|(5, 5):1:0xb9feff","(18, 18):(0, 0)|(18, 18):1:0x400028000c400028000a010100a000100000000080e05024180900012000c800e4006200130003800",survival,0,5,5,18,18,99
"(5, 5):(0, 0)|(5, 5):1:0xb9ff7f","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,5,5,13,13,43
"(5, 5):(0, 0)|(5, 5):1:0xb9ffbf","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,5,5,13,13,43
"(5, 5):(0, 0)|(5, 5):1:0xb9ffdf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,35
"(5, 5):(0, 0)|(5, 5):1:0xb9ffef","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,18
"(5, 5):(0, 0)|(5, 5):1:0xb9fff7","(10, 9):(0, 0)|(10, 9):4:0x2010080038e0000000d86c",oscillator,2,5,5,10,9,38
"(5, 5):(0, 0)|(5, 5):1:0xb9fffb","(8, 15):(0, 0)|(8, 15):1:0x50013802f0061010e7210241180180",survival,0,5,5,8,15,99
"(5, 5):(0, 0)|(5, 5):1:0xb9fffd","(14, 26):(0, 0)|(14, 26):15:0x1000000a00000440000110802044d07c120e630040da503028a5811dbe0e4649805008000001400000200000",survival,0,5,5,14,26,99
"(5, 5):(0, 0)|(5, 5):1:0xb9fffe","(29, 30):(0, 0)|(29, 30):6:0xc00000070000181200003068000100c000000000000000000000000000000000000000000000000030300000c0c000000000000000000000380000031000000d6000032c86000c02180000480000002000000800000082000000080000048000001a000000b0000003800000",survival,0,5,5,29,30,99
"(5, 5):(0, 0)|(5, 5):1:0xba7fff","(13, 14):(0, 0)|(13, 14):0:0x3040c2800a001000003019209301800001000a00280040",stable,0,5,5,13,14,58
"(5, 5):(0, 0)|(5, 5):1:0xbabfff","(11, 6):(0, 0)|(11, 6):3:0x6246000000010a18",stable,0,5,5,11,6,21
"(5, 5):(0, 0)|(5, 5):1:0xbadfff","(18, 15):(0, 0)|(18, 15):8:0x300060000000000000000000000000000000000206040c08000000000030006000",oscillator,2,5,5,18,15,53
"(5, 5):(0, 0)|(5, 5):1:0xbaefff","(37, 39):(0, 0)|(37, 39):6:0x10000000005000000001b000000002400000000900000000090000000012000000001800000000740000000130000000026000000002000000000400001000050000500012000060002400000004300c00000620180000044000000000400000000080000000008000000006000000006c00000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000028000000003",survival,0,5,5,37,39,99
"(5, 5):(0, 0)|(5, 5):1:0xbaf7ff","(26, 9):(0, 0)|(26, 9):6:0xc09030000000000000000301800000000000000000000000000030180",stable,0,5,5,26,9,95
"(5, 5):(0, 0)|(5, 5):1:0xbafbff","(9, 5):(0, 0)|(9, 5):4:0x10840006288",oscillator,2,5,5,9,5,9
"(5, 5):(0, 0)|(5, 5):1:0xbafdff","(17, 32):(0, 0)|(17, 32):18:0x200000005000007030000088000000c4000000020000000a00020044000500a0020900900506207005005014020090130000600a800000018000000c0000000c0000",survival,0,5,5,17,32,99
"(5, 5):(0, 0)|(5, 5):1:0xbafeff","(18, 15):(0, 0)|(18, 15):8:0x300060000000000000000000000000000000000206040c08000000000030006000",oscillator,2,5,5,18,15,53
"(5, 5):(0, 0)|(5, 5):1:0xbaff7f","(37, 39):(0, 0)|(37, 39):6:0x10000000005000000001b000000002400000000900000000090000000012000000001800000000740000000130000000026000000002000000000400001000050000500012000060002400000004300c00000620180000044000000000400000000080000000008000000006000000006c00000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000028000000003",survival,0,5,5,37,39,99
"(5, 5):(0, 0)|(5, 5):1:0xbaffbf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,12
"(5, 5):(0, 0)|(5, 5):1:0xbaffdf","(9, 5):(0, 0)|(9, 5):4:0x10840006288",oscillator,2,5,5,9,5,9
"(5, 5):(0, 0)|(5, 5):1:0xbaffef","(4, 10):(0, 0)|(4, 10):1:0x6024060c03",stable,0,5,5,4,10,32
"(5, 5):(0, 0)|(5, 5):1:0xbafff7","(7, 10):(0, 0)|(7, 10):7:0x60240a4128090180",stable,0,5,5,7,10,18
"(5, 5):(0, 0)|(5, 5):1:0xbafffb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):1:0xbafffd","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,7
"(5, 5):(0, 0)|(5, 5):1:0xbafffe","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,6
"(5, 5):(0, 0)|(5, 5):1:0xbb3fff","(50, 24):(0, 0)|(50, 24):18:0x3800403601e08102f4c106020303a2800194840000300000000000000000000000000000000000300000300000000000000000000000000000000000000000000a00000c0000040000000000003000003000000000000000060e00060000000000003800304400306c00004200003600002200001c0000000000000060180096240096f80060f00006a00002200000c00000c000",survival,0,5,5,50,24,99
"(5, 5):(0, 0)|(5, 5):1:0xbb5fff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,21
"(5, 5):(0, 0)|(5, 5):1:0xbb6fff","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,5,5,13,13,29
"(5, 5):(0, 0)|(5, 5):1:0xbb77ff","(29, 33):(0, 0)|(29, 33):0:0x1c0000000800000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000010000000080000000000000000e00000000000000200000002800000014000000040",survival,0,5,5,29,33,99
"(5, 5):(0, 0)|(5, 5):1:0xbb7bff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):1:0xbb7dff","(50, 24):(0, 0)|(50, 24):18:0x3800403601e08102f4c106020303a2800194840000300000000000000000000000000000000000300000300000000000000000000000000000000000000000000a00000c0000040000000000003000003000000000000000060e00060000000000003800304400306c00004200003600002200001c0000000000000060180096240096f80060f00006a00002200000c00000c000",survival,0,5,5,50,24,99
"(5, 5):(0, 0)|(5, 5):1:0xbb7eff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,21
"(5, 5):(0, 0)|(5, 5):1:0xbb7f7f","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,5,5,13,13,29
"(5, 5):(0, 0)|(5, 5):1:0xbb7fbf","(29, 33):(0, 0)|(29, 33):0:0x1c0000000800000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000010000000080000000000000000e00000000000000200000002800000014000000040",survival,0,5,5,29,33,99
"(5, 5):(0, 0)|(5, 5):1:0xbb7fdf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):1:0xbb7fef","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 5):(0, 0)|(5, 5):1:0xbb7ff7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):1:0xbb7ffb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):1:0xbb7ffd","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,6
"(5, 5):(0, 0)|(5, 5):1:0xbb7ffe","(38, 26):(0, 0)|(38, 26):20:0xe00000d4000051000011400005600030e0000c0000000000000000000000000000000000e08000c02000310800200000082e386000002c9008083002038c0080200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000004000001c00000",survival,0,5,5,38,26,99
"(5, 5):(0, 0)|(5, 5):1:0xbbb7ff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):1:0xbbbbff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbbbfdf","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbbcfff","(19, 31):(0, 0)|(19, 31):26:0x70000000000070041000e00820023010400050000000201c00008000000400000060000000500003818000090000002340000045c000008080000086000000800000002000000",survival,0,5,5,19,31,99
"(5, 5):(0, 0)|(5, 5):1:0xbbd7ff","(19, 31):(0, 0)|(19, 31):26:0x70000000000070041000e00820023010400050000000201c00008000000400000060000000500003818000090000002340000045c000008080000086000000800000002000000",survival,0,5,5,19,31,99
"(5, 5):(0, 0)|(5, 5):1:0xbbdbff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xbbddff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):1:0xbbdeff","(14, 7):(0, 0)|(14, 7):5:0x1010c89040a0e0226ad11238",survival,0,5,5,14,7,99
"(5, 5):(0, 0)|(5, 5):1:0xbbdf7f","(19, 31):(0, 0)|(19, 31):26:0x70000000000070041000e00820023010400050000000201c00008000000400000060000000500003818000090000002340000045c000008080000086000000800000002000000",survival,0,5,5,19,31,99
"(5, 5):(0, 0)|(5, 5):1:0xbbdfbf","(19, 31):(0, 0)|(19, 31):26:0x70000000000070041000e00820023010400050000000201c00008000000400000060000000500003818000090000002340000045c000008080000086000000800000002000000",survival,0,5,5,19,31,99
"(5, 5):(0, 0)|(5, 5):1:0xbbdfdf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xbbdfef","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,17
"(5, 5):(0, 0)|(5, 5):1:0xbbdff7","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,55
"(5, 5):(0, 0)|(5, 5):1:0xbbdffb","(18, 8):(0, 0)|(18, 8):2:0x205e8ea0c001060000000000000000000303",survival,0,5,5,18,8,99
"(5, 5):(0, 0)|(5, 5):1:0xbbdffd","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,24
"(5, 5):(0, 0)|(5, 5):1:0xbbdffe","(35, 22):(0, 0)|(35, 22):3:0x6000018000000000c000030000000000000000000000000000000000000000000018000096300158a00100000686005d000374000500201200804803011300044e0c0110a04402012c090238001062d024748039800032000088000140000200",survival,0,5,5,35,22,99
"(5, 5):(0, 0)|(5, 5):1:0xbbe7ff","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,5,5,3,3,17
"(5, 5):(0, 0)|(5, 5):1:0xbbebff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):1:0xbbedff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):1:0xbbeeff","(19, 31):(0, 0)|(19, 31):26:0x70000000000070041000e00820023010400050000000201c00008000000400000060000000500003818000090000002340000045c000008080000086000000800000002000000",survival,0,5,5,19,31,99
"(5, 5):(0, 0)|(5, 5):1:0xbbef7f","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,5,5,3,3,17
"(5, 5):(0, 0)|(5, 5):1:0xbbefbf","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,5,5,3,3,17
"(5, 5):(0, 0)|(5, 5):1:0xbbefdf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):1:0xbbefef","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xbbeff7","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,20
"(5, 5):(0, 0)|(5, 5):1:0xbbeffb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbbeffd","(3, 3):(0, 0)|(3, 3):1:0xea",stable,0,5,5,3,3,24
"(5, 5):(0, 0)|(5, 5):1:0xbbeffe","(38, 26):(0, 0)|(38, 26):20:0xe00000d4000051000011400005600030e0000c0000000000000000000000000000000000e08000c02000310800200000082e386000002c9008083002038c0080200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000004000001c00000",survival,0,5,5,38,26,99
"(5, 5):(0, 0)|(5, 5):1:0xbbf3ff","(4, 4):(0, 0)|(4, 4):1:0x4a96",stable,0,5,5,4,4,6
"(5, 5):(0, 0)|(5, 5):1:0xbbf5ff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):1:0xbbf6ff","(19, 31):(0, 0)|(19, 31):26:0x70000000000070041000e00820023010400050000000201c00008000000400000060000000500003818000090000002340000045c000008080000086000000800000002000000",survival,0,5,5,19,31,99
"(5, 5):(0, 0)|(5, 5):1:0xbbf77f","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,5,5,3,3,17
"(5, 5):(0, 0)|(5, 5):1:0xbbf7bf","(16, 26):(0, 0)|(16, 26):21:0x4000002804000a03000101e0000084000063000030800005002f70c03c6c039814408e22508e00e02e008a0a20258008020",survival,0,5,5,16,26,99
"(5, 5):(0, 0)|(5, 5):1:0xbbf7df","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):1:0xbbf7ef","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xbbf7f7","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,20
"(5, 5):(0, 0)|(5, 5):1:0xbbf7fb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbbf7fd","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,10
"(5, 5):(0, 0)|(5, 5):1:0xbbf7fe","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,17
"(5, 5):(0, 0)|(5, 5):1:0xbbf9ff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbbfaff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xbbfb7f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):1:0xbbfbbf","(4, 4):(0, 0)|(4, 4):1:0x4a96",stable,0,5,5,4,4,6
"(5, 5):(0, 0)|(5, 5):1:0xbbfbdf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):1:0xbbfbef","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):1:0xbbfbf7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):1:0xbbfbfb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):1:0xbbfbfd","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,6
"(5, 5):(0, 0)|(5, 5):1:0xbbfbfe","(3, 3):(0, 0)|(3, 3):1:0xab",stable,0,5,5,3,3,33
"(5, 5):(0, 0)|(5, 5):1:0xbbfcff","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,32
"(5, 5):(0, 0)|(5, 5):1:0xbbfd7f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,32
"(5, 5):(0, 0)|(5, 5):1:0xbbfdbf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):1:0xbbfddf","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbbfdf7","(24, 50):(0, 0)|(24, 50):43:0x180000000000090000000003024000000000c06000000300000002000060c00681c000203001b098000000000036000000000edc0000000e03334000030561f0480000c114b0000000025128048000008d4400c0000020e0000000000000003600000000000400000000000c10600000000304180000000080000000000010800000000004800000000000e00000000000",survival,0,5,5,24,50,99
"(5, 5):(0, 0)|(5, 5):1:0xbbfdfb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbbfdfd","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbbfdfe","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):1:0xbbfe7f","(4, 4):(0, 0)|(4, 4):1:0x6952",stable,0,5,5,4,4,25
"(5, 5):(0, 0)|(5, 5):1:0xbbfebf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,51
"(5, 5):(0, 0)|(5, 5):1:0xbbfedf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xbbfeef","(6, 10):(0, 0)|(6, 10):0:0xc03000000301402",stable,0,5,5,6,10,20
"(5, 5):(0, 0)|(5, 5):1:0xbbfef7","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,23
"(5, 5):(0, 0)|(5, 5):1:0xbbfefb","(9, 17):(0, 0)|(9, 17):4:0x10000800040000301c24700c00400020001000",oscillator,2,5,5,9,17,31
"(5, 5):(0, 0)|(5, 5):1:0xbbfefd","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,49
"(5, 5):(0, 0)|(5, 5):1:0xbbfefe","(35, 22):(0, 0)|(35, 22):3:0x6000018000000000c000030000000000000000000000000000000000000000000018000096300158a00100000686005d000374000500201200804803011300044e0c0110a04402012c090238001062d024748039800032000088000140000200",survival,0,5,5,35,22,99
"(5, 5):(0, 0)|(5, 5):1:0xbbff3f","(26, 30):(0, 0)|(26, 30):0:0xe000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000c0000006",survival,0,5,5,26,30,99
"(5, 5):(0, 0)|(5, 5):1:0xbbff5f","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,7
"(5, 5):(0, 0)|(5, 5):1:0xbbff6f","(27, 21):(0, 0)|(27, 21):7:0xc8000ce0000600000000000000000007036054010690e1f1761805e0649e00020000000e00800649e0601781f17601a4380540101c0d80000000000000000018000ce0003200",survival,0,5,5,27,21,99
"(5, 5):(0, 0)|(5, 5):1:0xbbff77","(3, 8):(0, 0)|(3, 8):5:0x6c5c2",stable,0,5,5,3,8,9
"(5, 5):(0, 0)|(5, 5):1:0xbbff7b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,7
"(5, 5):(0, 0)|(5, 5):1:0xbbff7d","(8, 6):(0, 0)|(8, 6):4:0xc3000428a10",stable,0,5,5,8,6,24
"(5, 5):(0, 0)|(5, 5):1:0xbbff7e","(4, 4):(0, 0)|(4, 4):1:0x69a4",stable,0,5,5,4,4,14
"(5, 5):(0, 0)|(5, 5):1:0xbbff9f","(23, 35):(0, 0)|(23, 35):13:0xc18000003c7800000c018000031b1800003366000003c78000003560003804a40387d03605f00a0aa0a001025204000480240082980ca0a84101042c000000014400000447000000700000000000000000000000000000608300000c10600000020000",survival,0,5,5,23,35,99
"(5, 5):(0, 0)|(5, 5):1:0xbbffaf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xbbffb7","(3, 8):(0, 0)|(3, 8):5:0x6c5c2",stable,0,5,5,3,8,9
"(5, 5):(0, 0)|(5, 5):1:0xbbffbb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):1:0xbbffbd","(24, 47):(0, 0)|(24, 47):14:0x200000000000ac00000000005400000000222c00000000b6b3000000017506000000013300000000403801800003802002d0000f80000160002800000aa000000000180000000003000010001006000018006000000670010c00000c1001fb00000840019a000008800184000604000140000900000180000a0000010000000180000000000300000000000",survival,0,5,5,24,47,99
"(5, 5):(0, 0)|(5, 5):1:0xbbffbe","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,20
"(5, 5):(0, 0)|(5, 5):1:0xbbffcf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):1:0xbbffd7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):1:0xbbffdb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):1:0xbbffdd","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,6
"(5, 5):(0, 0)|(5, 5):1:0xbbffeb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbbffed","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbbffee","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):1:0xbbfff3","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbbfff5","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbbfff6","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):1:0xbbfff9","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbbfffa","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):1:0xbc7fff","(11, 25):(0, 0)|(11, 25):13:0x30000318000180000000001c000000001850400c5820001c100000000000700000",oscillator,2,5,5,11,25,97
