start_gameboard,end_gameboard,exit_criteria,periodicity,rows,cols,max_height,max_width,runs
"(5, 5):(0, 0)|(5, 5):0:0x17bbfff","(14, 14):(0, 0)|(14, 14):12:0x8005001400200000000000000000000000018009001800",stable,0,5,5,14,14,57
"(5, 5):(0, 0)|(5, 5):0:0x17bdfff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,20
"(5, 5):(0, 0)|(5, 5):0:0x17befff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,72
"(5, 5):(0, 0)|(5, 5):0:0x17bf7ff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,72
"(5, 5):(0, 0)|(5, 5):0:0x17bfbff","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,32
"(5, 5):(0, 0)|(5, 5):0:0x17bfdff","(29, 50):(0, 0)|(29, 50):38:0x80000000000050000000000014000000000007000000000001c0000000000070000000000008000000000001000000000000000000000000000000000003000000000001000000000000300000000000000000000000000700000000000a4000000000078000006000010800000c00001c000004000000000e0000000000000000000000035600000000009400000000003a000000000020040000000004410000c0000700c00030000000c0000000000",survival,0,5,5,29,50,99
"(5, 5):(0, 0)|(5, 5):0:0x17bfeff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,20
"(5, 5):(0, 0)|(5, 5):0:0x17bff7f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,72
"(5, 5):(0, 0)|(5, 5):0:0x17bffbf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,72
"(5, 5):(0, 0)|(5, 5):0:0x17bffdf","(9, 14):(0, 0)|(9, 14):0:0x20008002000000000000000000000007",oscillator,2,5,5,9,14,56
"(5, 5):(0, 0)|(5, 5):0:0x17bfff7","(35, 22):(0, 0)|(35, 22):8:0x20000180000e1000606001008002000004300006c0001e0000200300000c0007001812005104014c200053a00ea880000200ea8000538014c200510401812c000730000000200001e00006c0004300020000100800606000e10001800002000",survival,0,5,5,35,22,99
"(5, 5):(0, 0)|(5, 5):0:0x17bfffb","(35, 22):(0, 0)|(35, 22):8:0x20000180000e1000606001008002000004300006c0001e0000200300000c0007001812005104014c200053a00ea880000200ea8000538014c200510401812c000730000000200001e00006c0004300020000100800606000e10001800002000",survival,0,5,5,35,22,99
"(5, 5):(0, 0)|(5, 5):0:0x17bfffd","(7, 6):(0, 0)|(7, 6):1:0x18918002146",stable,0,5,5,7,6,27
"(5, 5):(0, 0)|(5, 5):0:0x17cffff","(37, 16):(0, 0)|(37, 16):13:0x7000100020000000000000000000003a0035000003880284c4038301030006000a00090006000000000001880156011100d1005f00080030000000200020002000000000000000700",survival,0,5,5,37,16,99
"(5, 5):(0, 0)|(5, 5):0:0x17d7fff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,27
"(5, 5):(0, 0)|(5, 5):0:0x17dbfff","(43, 23):(0, 0)|(43, 23):16:0x1c000008000020000000000000180000300000000000000000000001c000000000004000008000010004000098000528000600000000000000000000000000000000000000000000000000c0000180000000000000000000000000000000000001980063801984162d6752898e01f0000000004c0000e0000040",survival,0,5,5,43,23,99
"(5, 5):(0, 0)|(5, 5):0:0x17ddfff","(10, 11):(0, 0)|(10, 11):8:0x3005e0400000000000c0240300",oscillator,2,5,5,10,11,33
"(5, 5):(0, 0)|(5, 5):0:0x17defff","(3, 3):(0, 0)|(3, 3):1:0xab",stable,0,5,5,3,3,21
"(5, 5):(0, 0)|(5, 5):0:0x17df7ff","(3, 3):(0, 0)|(3, 3):1:0xab",stable,0,5,5,3,3,21
"(5, 5):(0, 0)|(5, 5):0:0x17dfbff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):0:0x17dfdff","(14, 14):(0, 0)|(14, 14):12:0x8005001400200000000000000000000000018009001800",stable,0,5,5,14,14,57
"(5, 5):(0, 0)|(5, 5):0:0x17dfeff","(3, 3):(0, 0)|(3, 3):1:0xab",stable,0,5,5,3,3,21
"(5, 5):(0, 0)|(5, 5):0:0x17dff7f","(3, 3):(0, 0)|(3, 3):1:0xab",stable,0,5,5,3,3,21
"(5, 5):(0, 0)|(5, 5):0:0x17dffbf","(3, 3):(0, 0)|(3, 3):1:0xab",stable,0,5,5,3,3,21
"(5, 5):(0, 0)|(5, 5):0:0x17dffdf","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,9
"(5, 5):(0, 0)|(5, 5):0:0x17dfff7","(9, 12):(0, 0)|(9, 12):6:0x20030388cf3968e2802001100e",survival,0,5,5,9,12,99
"(5, 5):(0, 0)|(5, 5):0:0x17dfffb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,46
"(5, 5):(0, 0)|(5, 5):0:0x17dfffd","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,5,5,4,4,23
"(5, 5):(0, 0)|(5, 5):0:0x17ebfff","(43, 23):(0, 0)|(43, 23):16:0x1c000008000020000000000000180000300000000000000000000001c000000000004000008000010004000098000528000600000000000000000000000000000000000000000000000000c0000180000000000000000000000000000000000001980063801984162d6752898e01f0000000004c0000e0000040",survival,0,5,5,43,23,99
"(5, 5):(0, 0)|(5, 5):0:0x17edfff","(10, 11):(0, 0)|(10, 11):8:0x3005e0400000000000c0240300",oscillator,2,5,5,10,11,33
"(5, 5):(0, 0)|(5, 5):0:0x17eefff","(3, 3):(0, 0)|(3, 3):1:0xab",stable,0,5,5,3,3,21
"(5, 5):(0, 0)|(5, 5):0:0x17ef7ff","(21, 13):(0, 0)|(21, 13):2:0x7000004102081040000000000000000000030018e0000000000600300001001400c0",survival,0,5,5,21,13,99
"(5, 5):(0, 0)|(5, 5):0:0x17efbff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):0:0x17efdff","(14, 14):(0, 0)|(14, 14):12:0x8005001400200000000000000000000000018009001800",stable,0,5,5,14,14,57
"(5, 5):(0, 0)|(5, 5):0:0x17efeff","(3, 3):(0, 0)|(3, 3):1:0xab",stable,0,5,5,3,3,21
"(5, 5):(0, 0)|(5, 5):0:0x17eff7f","(3, 3):(0, 0)|(3, 3):1:0xab",stable,0,5,5,3,3,21
"(5, 5):(0, 0)|(5, 5):0:0x17effbf","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,22
"(5, 5):(0, 0)|(5, 5):0:0x17efff7","(9, 12):(0, 0)|(9, 12):6:0x20030388cf3968e2802001100e",survival,0,5,5,9,12,99
"(5, 5):(0, 0)|(5, 5):0:0x17efffb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,46
"(5, 5):(0, 0)|(5, 5):0:0x17efffd","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,5,5,4,4,23
"(5, 5):(0, 0)|(5, 5):0:0x17f3fff","(50, 24):(0, 0)|(50, 24):18:0x3800403601e08102f4c106020303a2800194840000300000000000000000000000000000000000300000300000000000000000000000000000000000000000000a00000c0000040000000000003000003000000000000000060e00060000000000003800304400306c00004200003600002200001c0000000000000060180096240096f80060f00006a00002200000c00000c000",survival,0,5,5,50,24,99
"(5, 5):(0, 0)|(5, 5):0:0x17f5fff","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,13
"(5, 5):(0, 0)|(5, 5):0:0x17f6fff","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,26
"(5, 5):(0, 0)|(5, 5):0:0x17f7dff","(50, 24):(0, 0)|(50, 24):18:0x3800403601e08102f4c106020303a2800194840000300000000000000000000000000000000000300000300000000000000000000000000000000000000000000a00000c0000040000000000003000003000000000000000060e00060000000000003800304400306c00004200003600002200001c0000000000000060180096240096f80060f00006a00002200000c00000c000",survival,0,5,5,50,24,99
"(5, 5):(0, 0)|(5, 5):0:0x17f7eff","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,26
"(5, 5):(0, 0)|(5, 5):0:0x17f7f7f","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,26
"(5, 5):(0, 0)|(5, 5):0:0x17f7ff7","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):0:0x17f7ffb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):0:0x17f9fff","(26, 23):(0, 0)|(26, 23):11:0x4000014000028000020000000c000024000030200004e0000a60001f800012000018000000000000000000000000000001000005000003000000000004000048000220000480000e000",survival,0,5,5,26,23,99
"(5, 5):(0, 0)|(5, 5):0:0x17fafff","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,26
"(5, 5):(0, 0)|(5, 5):0:0x17fb7ff","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,26
"(5, 5):(0, 0)|(5, 5):0:0x17fbbff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):0:0x17fbeff","(26, 23):(0, 0)|(26, 23):11:0x4000014000028000020000000c000024000030200004e0000a60001f800012000018000000000000000000000000000001000005000003000000000004000048000220000480000e000",survival,0,5,5,26,23,99
"(5, 5):(0, 0)|(5, 5):0:0x17fbf7f","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,26
"(5, 5):(0, 0)|(5, 5):0:0x17fbfbf","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,26
"(5, 5):(0, 0)|(5, 5):0:0x17fbfdf","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):0:0x17fbffb","(24, 50):(0, 0)|(24, 50):2:0x38000000000012000000000004200000000002000000000000c1060000000030418000000001000000000000d80000000000000000000000030000008380012000002351000000000944a012000030452c0d00000c1587c70000000380ccd8000000003b26000000000007000080c006c08000183001a000000c000000000000003018000000000c0900000000000240000000000060",survival,0,5,5,24,50,99
"(5, 5):(0, 0)|(5, 5):0:0x17fbffd","(24, 50):(0, 0)|(24, 50):2:0x38000000000012000000000004200000000002000000000000c1060000000030418000000001000000000000d80000000000000000000000030000008380012000002351000000000944a012000030452c0d00000c1587c70000000380ccd8000000003b26000000000007000080c006c08000183001a000000c000000000000003018000000000c0900000000000240000000000060",survival,0,5,5,24,50,99
"(5, 5):(0, 0)|(5, 5):0:0x17fcfff","(16, 46):(0, 0)|(16, 46):10:0x20300000000140a000000008848000000014280000000021200000000007000000000000000028003800000023000180001a940808c00614905026402181814080805800c2010200c003000218000000000400000000000e000000",survival,0,5,5,16,46,99
"(5, 5):(0, 0)|(5, 5):0:0x17fd7ff","(16, 46):(0, 0)|(16, 46):10:0x20300000000140a000000008848000000014280000000021200000000007000000000000000028003800000023000180001a940808c00614905026402181814080805800c2010200c003000218000000000400000000000e000000",survival,0,5,5,16,46,99
"(5, 5):(0, 0)|(5, 5):0:0x17fdbff","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,21
"(5, 5):(0, 0)|(5, 5):0:0x17fdeff","(12, 26):(0, 0)|(12, 26):12:0x800000600021000018c0000c6000018400003000000000000000000c0002030000600000300",survival,0,5,5,12,26,99
"(5, 5):(0, 0)|(5, 5):0:0x17fdf7f","(16, 46):(0, 0)|(16, 46):10:0x20300000000140a000000008848000000014280000000021200000000007000000000000000028003800000023000180001a940808c00614905026402181814080805800c2010200c003000218000000000400000000000e000000",survival,0,5,5,16,46,99
"(5, 5):(0, 0)|(5, 5):0:0x17fdfbf","(16, 46):(0, 0)|(16, 46):10:0x20300000000140a000000008848000000014280000000021200000000007000000000000000028003800000023000180001a940808c00614905026402181814080805800c2010200c003000218000000000400000000000e000000",survival,0,5,5,16,46,99
"(5, 5):(0, 0)|(5, 5):0:0x17fdfdf","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,21
"(5, 5):(0, 0)|(5, 5):0:0x17fdffb","(24, 50):(0, 0)|(24, 50):2:0x38000000000012000000000004200000000002000000000000c1060000000030418000000001000000000000d80000000000000000000000030000008380012000002351000000000944a012000030452c0d00000c1587c70000000380ccd8000000003b26000000000007000080c006c08000183001a000000c000000000000003018000000000c0900000000000240000000000060",survival,0,5,5,24,50,99
"(5, 5):(0, 0)|(5, 5):0:0x17fdffd","(13, 10):(0, 0)|(13, 10):7:0x700000300c000000000006024050080",oscillator,2,5,5,13,10,66
"(5, 5):(0, 0)|(5, 5):0:0x17fe7ff","(29, 20):(0, 0)|(29, 20):17:0x70000100002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c0000c0000",survival,0,5,5,29,20,99
"(5, 5):(0, 0)|(5, 5):0:0x17febff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):0:0x17feeff","(29, 20):(0, 0)|(29, 20):17:0x70000100002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c0000c0000",survival,0,5,5,29,20,99
"(5, 5):(0, 0)|(5, 5):0:0x17fef7f","(29, 20):(0, 0)|(29, 20):17:0x70000100002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c0000c0000",survival,0,5,5,29,20,99
"(5, 5):(0, 0)|(5, 5):0:0x17fefbf","(29, 20):(0, 0)|(29, 20):17:0x70000100002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c0000c0000",survival,0,5,5,29,20,99
"(5, 5):(0, 0)|(5, 5):0:0x17feffb","(39, 43):(0, 0)|(39, 43):1:0x800000000028000000000300000000000000000000000000000000000000000001c0000000020000000000a0000000001401800000010024000000000bc00000000116000000001a100000060021807000c00330080000001c008f000000000030000000004b000000000d4100300000b0500900000c0b00c00000002000000001c700000000048000000006c000000000360000000000480000000030c00000000120000000036000000001b0000000000480000000071c00000000020000000002c000000000500000000004000000000",survival,0,5,5,39,43,99
"(5, 5):(0, 0)|(5, 5):0:0x17ff3ff","(32, 17):(0, 0)|(32, 17):4:0x8000a0004800180000000000000000000018c012500a081e04d0246224060c05000300000008000a00060000018001200060000000000000000000008000a0004800180",survival,0,5,5,32,17,99
"(5, 5):(0, 0)|(5, 5):0:0x17ff6ff","(29, 20):(0, 0)|(29, 20):17:0x70000100002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c0000c0000",survival,0,5,5,29,20,99
"(5, 5):(0, 0)|(5, 5):0:0x17ff77f","(29, 20):(0, 0)|(29, 20):17:0x70000100002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c0000c0000",survival,0,5,5,29,20,99
"(5, 5):(0, 0)|(5, 5):0:0x17ff7bf","(9, 7):(0, 0)|(9, 7):5:0x30600040810001c",oscillator,2,5,5,9,7,50
"(5, 5):(0, 0)|(5, 5):0:0x17ff7fb","(39, 43):(0, 0)|(39, 43):1:0x800000000028000000000300000000000000000000000000000000000000000001c0000000020000000000a0000000001401800000010024000000000bc00000000116000000001a100000060021807000c00330080000001c008f000000000030000000004b000000000d4100300000b0500900000c0b00c00000002000000001c700000000048000000006c000000000360000000000480000000030c00000000120000000036000000001b0000000000480000000071c00000000020000000002c000000000500000000004000000000",survival,0,5,5,39,43,99
"(5, 5):(0, 0)|(5, 5):0:0x17ffaff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):0:0x17ffb7f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):0:0x17ffbbf","(32, 17):(0, 0)|(32, 17):4:0x8000a0004800180000000000000000000018c012500a081e04d0246224060c05000300000008000a00060000018001200060000000000000000000008000a0004800180",survival,0,5,5,32,17,99
"(5, 5):(0, 0)|(5, 5):0:0x17ffbfb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):0:0x17ffe7f","(8, 12):(0, 0)|(8, 12):9:0x6009006000000800800800",oscillator,2,5,5,8,12,41
"(5, 5):(0, 0)|(5, 5):0:0x17ffebf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,34
"(5, 5):(0, 0)|(5, 5):0:0x17ffefb","(24, 50):(0, 0)|(24, 50):2:0x38000000000012000000000004200000000002000000000000c1060000000030418000000001000000000000d80000000000000000000000030000008380012000002351000000000944a012000030452c0d00000c1587c70000000380ccd8000000003b26000000000007000080c006c08000183001a000000c000000000000003018000000000c0900000000000240000000000060",survival,0,5,5,24,50,99
"(5, 5):(0, 0)|(5, 5):0:0x17fff3f","(8, 12):(0, 0)|(8, 12):9:0x6009006000000800800800",oscillator,2,5,5,8,12,41
"(5, 5):(0, 0)|(5, 5):0:0x17fff7b","(26, 17):(0, 0)|(26, 17):15:0x600030000000000000000000018000c0000000000000000e00070000800000000000000000000000000000600030003800000000300",survival,0,5,5,26,17,99
"(5, 5):(0, 0)|(5, 5):0:0x17fffbb","(31, 19):(0, 0)|(31, 19):15:0x30000500005020040c0003e081ca10254206800090002400040001080012000200000000000000000000000030000000044000800004001800030000000000000020001a00018000",survival,0,5,5,31,19,99
"(5, 5):(0, 0)|(5, 5):0:0x1b9ffff","(18, 11):(0, 0)|(18, 11):5:0x100200400000040180300400104514a288200000000000070",oscillator,2,5,5,18,11,51
"(5, 5):(0, 0)|(5, 5):0:0x1bbdfff","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,59
"(5, 5):(0, 0)|(5, 5):0:0x1bbefff","(24, 27):(0, 0)|(24, 27):5:0x400000140000028000002000702000000a0404136140821e18104120000020001c044000010000001000000016000067400010480066b001908206363780cf3bc00b00000310000066000004800000600",survival,0,5,5,24,27,99
"(5, 5):(0, 0)|(5, 5):0:0x1bbf7ff","(24, 27):(0, 0)|(24, 27):5:0x400000140000028000002000702000000a0404136140821e18104120000020001c044000010000001000000016000067400010480066b001908206363780cf3bc00b00000310000066000004800000600",survival,0,5,5,24,27,99
"(5, 5):(0, 0)|(5, 5):0:0x1bbfbff","(17, 32):(0, 0)|(17, 32):13:0x40000000a0000000c0e0000001100000023000000400040005000a00022009040050060a0090000a00e040040280a0000c80900015006000180000000300000003000",survival,0,5,5,17,32,99
"(5, 5):(0, 0)|(5, 5):0:0x1bbfeff","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,10
"(5, 5):(0, 0)|(5, 5):0:0x1bbff7f","(24, 27):(0, 0)|(24, 27):5:0x400000140000028000002000702000000a0404136140821e18104120000020001c044000010000001000000016000067400010480066b001908206363780cf3bc00b00000310000066000004800000600",survival,0,5,5,24,27,99
"(5, 5):(0, 0)|(5, 5):0:0x1bbffbf","(24, 27):(0, 0)|(24, 27):5:0x400000140000028000002000702000000a0404136140821e18104120000020001c044000010000001000000016000067400010480066b001908206363780cf3bc00b00000310000066000004800000600",survival,0,5,5,24,27,99
"(5, 5):(0, 0)|(5, 5):0:0x1bbfffb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):0:0x1bdbfff","(17, 32):(0, 0)|(17, 32):18:0x200000005000007030000088000000c4000000020000000a00020044000500a0020900900506207005005014020090130000600a800000018000000c0000000c0000",survival,0,5,5,17,32,99
"(5, 5):(0, 0)|(5, 5):0:0x1bddfff","(18, 11):(0, 0)|(18, 11):5:0x100200400000040180300400104514a288200000000000070",oscillator,2,5,5,18,11,51
"(5, 5):(0, 0)|(5, 5):0:0x1bdfeff","(18, 11):(0, 0)|(18, 11):5:0x100200400000040180300400104514a288200000000000070",oscillator,2,5,5,18,11,51
"(5, 5):(0, 0)|(5, 5):0:0x1bfb7ff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):0:0x1bfcfff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):0:0x1bfdeff","(29, 32):(0, 0)|(29, 32):13:0x40000000c0000001d0c000020120000599b000036860010100000608c2800c88210008480000043800000070000000e000000040000000000000000000010000001180000071c00000d18000309b000030800003007a000d0304000c0300000d00000003000040000000a0000000900000006",survival,0,5,5,29,32,99
"(5, 5):(0, 0)|(5, 5):0:0x1bfdf7f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):0:0x1bfdfbf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):0:0x1bfeeff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):0:0x1bffe7f","(13, 13):(0, 0)|(13, 13):2:0x71c00042861430a138e0000e390a1850c28400071c",oscillator,3,5,5,13,13,38
"(5, 5):(0, 0)|(5, 5):0:0x1f9efff","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,17
"(5, 5):(0, 0)|(5, 5):0:0x1f9f7ff","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,17
"(5, 5):(0, 0)|(5, 5):0:0x1f9feff","(3, 3):(0, 0)|(3, 3):0:0x15a",spaceship,4,5,5,3,3,40
"(5, 5):(0, 0)|(5, 5):0:0x1f9ff7f","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,17
"(5, 5):(0, 0)|(5, 5):0:0x1f9ffbf","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,17
"(5, 5):(0, 0)|(5, 5):0:0x1fbe7ff","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,5,5,13,13,12
