start_gameboard,end_gameboard,exit_criteria,periodicity,rows,cols,max_height,max_width,runs
"(5, 5):(0, 0)|(5, 5):1:0xbffbfd","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,5
"(5, 5):(0, 0)|(5, 5):1:0xbffcff","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,32
"(5, 5):(0, 0)|(5, 5):1:0xbffd7f","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,21
"(5, 5):(0, 0)|(5, 5):1:0xbffdbf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,8
"(5, 5):(0, 0)|(5, 5):1:0xbffddf","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbffdf7","(24, 50):(0, 0)|(24, 50):43:0x180000000000090000000003024000000000c06000000300000002000060c00681c000203001b098000000000036000000000edc0000000e03334000030561f0480000c114b0000000025128048000008d4400c0000020e0000000000000003600000000000400000000000c10600000000304180000000080000000000010800000000004800000000000e00000000000",survival,0,5,5,24,50,99
"(5, 5):(0, 0)|(5, 5):1:0xbffdfb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbffdfd","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbffdfe","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):1:0xbffe7f","(7, 8):(0, 0)|(7, 8):1:0x60906000030502",stable,0,5,5,7,8,21
"(5, 5):(0, 0)|(5, 5):1:0xbffebf","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,23
"(5, 5):(0, 0)|(5, 5):1:0xbffedf","(4, 4):(0, 0)|(4, 4):1:0x4a96",stable,0,5,5,4,4,25
"(5, 5):(0, 0)|(5, 5):1:0xbffeef","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,62
"(5, 5):(0, 0)|(5, 5):1:0xbffef7","(3, 8):(0, 0)|(3, 8):5:0x6c5c2",stable,0,5,5,3,8,9
"(5, 5):(0, 0)|(5, 5):1:0xbffefb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbffefd","(27, 18):(0, 0)|(27, 18):8:0x20001c000a800660039c0126005a000d8000180c06000e0000030000a0000c000a000300e00c060001800d8005a001260039c0066000a8001c000200",survival,0,5,5,27,18,99
"(5, 5):(0, 0)|(5, 5):1:0xbffefe","(24, 50):(0, 0)|(24, 50):5:0x6000000000002400000000000903000000000180c0000000000000030000004000c0a000001f003020000e0400000000024db00000000111200c00000026301b0300000201c620c00003007230000001c0006ce0000078001800000000000000000000000000000000a000000000006c00000000181a800000000607b00000000001f00000000000260000000000070000000000008",survival,0,5,5,24,50,99
"(5, 5):(0, 0)|(5, 5):1:0xbfff3f","(7, 8):(0, 0)|(7, 8):1:0x60906000030502",stable,0,5,5,7,8,21
"(5, 5):(0, 0)|(5, 5):1:0xbfff5f","(29, 18):(0, 0)|(29, 18):0:0x30000c00000000000000000000000600018000000000e00038001200050000c000000000000000000c0003000000000000000000000000000000000000000180006",survival,0,5,5,29,18,99
"(5, 5):(0, 0)|(5, 5):1:0xbfff6f","(27, 21):(0, 0)|(27, 21):7:0xc8000ce0000600000000000000000007036054010690e1f1761805e0649e00020000000e00800649e0601781f17601a4380540101c0d80000000000000000018000ce0003200",survival,0,5,5,27,21,99
"(5, 5):(0, 0)|(5, 5):1:0xbfff77","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xbfff7b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):1:0xbfff7d","(27, 18):(0, 0)|(27, 18):8:0x20001c000a800660039c0126005a000d8000180c06000e0000030000a0000c000a000300e00c060001800d8005a001260039c0066000a8001c000200",survival,0,5,5,27,18,99
"(5, 5):(0, 0)|(5, 5):1:0xbfff7e","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xbfff9f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,89
"(5, 5):(0, 0)|(5, 5):1:0xbfffaf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xbfffb7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xbfffbb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,6
"(5, 5):(0, 0)|(5, 5):1:0xbfffbd","(33, 25):(0, 0)|(33, 25):1:0xc00000c000001000000000000000000000000000000000000000000000000000000000000400000580001a40000d600002c0000000000000000000000000400000500000280000083000001800380c000007000003b000020c0000fa0000350000048000018000",survival,0,5,5,33,25,99
"(5, 5):(0, 0)|(5, 5):1:0xbfffbe","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,18
"(5, 5):(0, 0)|(5, 5):1:0xbfffcf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):1:0xbfffd7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(5, 5):(0, 0)|(5, 5):1:0xbfffdb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(5, 5):(0, 0)|(5, 5):1:0xbfffdd","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,5
"(5, 5):(0, 0)|(5, 5):1:0xbfffed","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbfffee","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):1:0xbffff3","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbffff5","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xbffff6","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,4
"(5, 5):(0, 0)|(5, 5):1:0xbffff9","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xd9ffff","(34, 25):(0, 0)|(34, 25):1:0x18000018000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001400000a000002",survival,0,5,5,34,25,99
"(5, 5):(0, 0)|(5, 5):1:0xdaffff","(44, 44):(0, 0)|(44, 44):0:0xc0000000000a000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000050000000000c00000000145000000001b3ce00000008481000000010310000000003f000000006000000080060000001000d000000120cf000000109b00000001e9ab800000580e380000f80140000018009c000002b80e4000002086a8000002082b0000000201000000000000000000280000000001000000000000000000000000000000000000000000000000000000000008000000000140000000001400000000008000",survival,0,5,5,44,44,99
"(5, 5):(0, 0)|(5, 5):1:0xdb7fff","(23, 10):(0, 0)|(23, 10):8:0x30cc30000000000000000000000000000000000000000000030cc300",stable,0,5,5,23,10,86
"(5, 5):(0, 0)|(5, 5):1:0xdbdfff","(19, 29):(0, 0)|(19, 29):23:0xe000000900000048000604b0003025400000b00000040000001100000020000008000001b0c000000600000a00000110000009800000380500008030000000800000",survival,0,5,5,19,29,99
"(5, 5):(0, 0)|(5, 5):1:0xdbefff","(34, 25):(0, 0)|(34, 25):1:0x18000018000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001400000a000002",survival,0,5,5,34,25,99
"(5, 5):(0, 0)|(5, 5):1:0xdbf7ff","(20, 20):(0, 0)|(20, 20):7:0x1c00000000000040000c0000a0000003d801e1c01d920284301804008000001c0000c00000000000000020c002120020c00",survival,0,5,5,20,20,99
"(5, 5):(0, 0)|(5, 5):1:0xdbfbff","(8, 3):(0, 0)|(8, 3):0:0xd801aa",stable,0,5,5,8,3,8
"(5, 5):(0, 0)|(5, 5):1:0xdbfeff","(19, 29):(0, 0)|(19, 29):23:0xe000000900000048000604b0003025400000b00000040000001100000020000008000001b0c000000600000a00000110000009800000380500008030000000800000",survival,0,5,5,19,29,99
"(5, 5):(0, 0)|(5, 5):1:0xdbff7f","(34, 25):(0, 0)|(34, 25):1:0x18000018000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001400000a000002",survival,0,5,5,34,25,99
"(5, 5):(0, 0)|(5, 5):1:0xdbffbf","(34, 25):(0, 0)|(34, 25):1:0x18000018000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001400000a000002",survival,0,5,5,34,25,99
"(5, 5):(0, 0)|(5, 5):1:0xdbffdf","(8, 3):(0, 0)|(8, 3):0:0xd801aa",stable,0,5,5,8,3,8
"(5, 5):(0, 0)|(5, 5):1:0xdbffef","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,14
"(5, 5):(0, 0)|(5, 5):1:0xdbfff7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,41
"(5, 5):(0, 0)|(5, 5):1:0xdbfffb","(12, 13):(0, 0)|(12, 13):0:0xe0000000000000c009003060030000000000380",oscillator,2,5,5,12,13,65
"(5, 5):(0, 0)|(5, 5):1:0xdbfffd","(31, 17):(0, 0)|(31, 17):14:0x1c00000000c000600c00060000000000000000000000000000000000000000000000000c0005000200000000000000c0006001c0004c007600060032000e00020",survival,0,5,5,31,17,99
"(5, 5):(0, 0)|(5, 5):1:0xdbfffe","(6, 2):(0, 0)|(6, 2):0:0xf0f",stable,0,5,5,6,2,6
"(5, 5):(0, 0)|(5, 5):1:0xdcffff","(28, 24):(0, 0)|(28, 24):1:0x400000a00000a0000040000000400000a000006000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000003000006",survival,0,5,5,28,24,99
"(5, 5):(0, 0)|(5, 5):1:0xdd7fff","(2, 8):(0, 0)|(2, 8):0:0xc3c3",stable,0,5,5,2,8,14
"(5, 5):(0, 0)|(5, 5):1:0xdddfff","(13, 14):(0, 0)|(13, 14):6:0xc006801a07180c80480200050008000000000000c003",survival,0,5,5,13,14,99
"(5, 5):(0, 0)|(5, 5):1:0xddefff","(23, 53):(0, 0)|(23, 53):0:0x600000000000028000000000001070000000000002000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033000000000c03800000000060002000000000028000000000000f4800000000003b800000000000000000000e0000000000000000000000000020000000000001000000000000080000",survival,0,5,5,23,53,99
"(5, 5):(0, 0)|(5, 5):1:0xddf7ff","(11, 18):(0, 0)|(11, 18):13:0x18000001818c906320180924060131824c6060000006000",survival,0,5,5,11,18,99
"(5, 5):(0, 0)|(5, 5):1:0xddfbff","(14, 13):(0, 0)|(14, 13):7:0x700240060000120b1047841420408a03b80000006001",survival,0,5,5,14,13,99
"(5, 5):(0, 0)|(5, 5):1:0xddfdff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,23
"(5, 5):(0, 0)|(5, 5):1:0xddfeff","(23, 53):(0, 0)|(23, 53):0:0x600000000000028000000000001070000000000002000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033000000000c03800000000060002000000000028000000000000f4800000000003b800000000000000000000e0000000000000000000000000020000000000001000000000000080000",survival,0,5,5,23,53,99
"(5, 5):(0, 0)|(5, 5):1:0xddff7f","(23, 53):(0, 0)|(23, 53):0:0x600000000000028000000000001070000000000002000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033000000000c03800000000060002000000000028000000000000f4800000000003b800000000000000000000e0000000000000000000000000020000000000001000000000000080000",survival,0,5,5,23,53,99
"(5, 5):(0, 0)|(5, 5):1:0xddffbf","(23, 53):(0, 0)|(23, 53):0:0x600000000000028000000000001070000000000002000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033000000000c03800000000060002000000000028000000000000f4800000000003b800000000000000000000e0000000000000000000000000020000000000001000000000000080000",survival,0,5,5,23,53,99
"(5, 5):(0, 0)|(5, 5):1:0xddffdf","(4, 6):(0, 0)|(4, 6):4:0xc3038",oscillator,2,5,5,4,6,23
"(5, 5):(0, 0)|(5, 5):1:0xddffef","(30, 30):(0, 0)|(30, 30):10:0x300000002000000380001c0700047002004a108d020c4202085004083024004000231c00e00c0000001000000000000000000000000000000c0000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000030040000c07",survival,0,5,5,30,30,99
"(5, 5):(0, 0)|(5, 5):1:0xddfff7","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,35
"(5, 5):(0, 0)|(5, 5):1:0xddfffb","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,29
"(5, 5):(0, 0)|(5, 5):1:0xddfffd","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,57
"(5, 5):(0, 0)|(5, 5):1:0xddfffe","(12, 19):(0, 0)|(12, 19):17:0x40001400049c00648001100020000440004800070200004000080",survival,0,5,5,12,19,99
"(5, 5):(0, 0)|(5, 5):1:0xde7fff","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,26
"(5, 5):(0, 0)|(5, 5):1:0xdedfff","(20, 15):(0, 0)|(20, 15):2:0x2000a00200008001000e0020003600640028007000c000000c8021002200300001c00018003",survival,0,5,5,20,15,99
"(5, 5):(0, 0)|(5, 5):1:0xdeefff","(4, 4):(0, 0)|(4, 4):1:0x4a53",stable,0,5,5,4,4,28
"(5, 5):(0, 0)|(5, 5):1:0xdef7ff","(34, 26):(0, 0)|(34, 26):3:0x1000000e0000048000011000003c000003000000000c0000c48000336180001850000004000002000002000002c00000a00000f000005000083400058400036400004e000001018d81006e2010127003031c00000008000003800000200000000000c000004800001400000200000",survival,0,5,5,34,26,99
"(5, 5):(0, 0)|(5, 5):1:0xdefbff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xdefdff","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,32
"(5, 5):(0, 0)|(5, 5):1:0xdefeff","(4, 4):(0, 0)|(4, 4):1:0x4a53",stable,0,5,5,4,4,28
"(5, 5):(0, 0)|(5, 5):1:0xdeff7f","(4, 4):(0, 0)|(4, 4):1:0x4a53",stable,0,5,5,4,4,28
"(5, 5):(0, 0)|(5, 5):1:0xdeffbf","(34, 26):(0, 0)|(34, 26):3:0x1000000e0000048000011000003c000003000000000c0000c48000336180001850000004000002000002000002c00000a00000f000005000083400058400036400004e000001018d81006e2010127003031c00000008000003800000200000000000c000004800001400000200000",survival,0,5,5,34,26,99
"(5, 5):(0, 0)|(5, 5):1:0xdeffdf","(7, 8):(0, 0)|(7, 8):5:0x6090640a09060",stable,0,5,5,7,8,13
"(5, 5):(0, 0)|(5, 5):1:0xdeffef","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,5,5,3,4,16
"(5, 5):(0, 0)|(5, 5):1:0xdefff7","(36, 33):(0, 0)|(36, 33):26:0x20000000300000001400000000000000000000000040000000f0000000540000007300000003000000058000000180000000a000000030000300000001802c0000006180000015400000022000000080000000000000000060000000300000e00000009000000042000000200000000040000004000000182000001b600000042000000120200000c0200000001c0000000",survival,0,5,5,36,33,99
"(5, 5):(0, 0)|(5, 5):1:0xdefffb","(35, 22):(0, 0)|(35, 22):13:0x100000600021c0018180040200001000308000d80001e000010000000338000d206008228010ca0072800055c0100000455c017280010ca008228012060038000c0000300100001e0000d8000308000010004020018180021c000060000100",survival,0,5,5,35,22,99
"(5, 5):(0, 0)|(5, 5):1:0xdefffd","(30, 28):(0, 0)|(30, 28):23:0x10002803c0c240441e140b20f8c08e717807480f004790600148c0002c62000181c0001000000000000000000300000030000000000001000000100000010000000000000000000000000000000000000000000000000000000000000000c0000014000000800",survival,0,5,5,30,28,99
"(5, 5):(0, 0)|(5, 5):1:0xdefffe","(5, 7):(0, 0)|(5, 7):5:0x34742430",stable,0,5,5,5,7,5
"(5, 5):(0, 0)|(5, 5):1:0xdf5fff","(23, 27):(0, 0)|(23, 27):11:0x300000060000000000000000000000000082000038e00008a200005500005ef4000401000000001c00001c838382311044606208c01188c402c10687102047c6000c7ac001ac8000020007000",survival,0,5,5,23,27,99
"(5, 5):(0, 0)|(5, 5):1:0xdf6fff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,16
"(5, 5):(0, 0)|(5, 5):1:0xdf77ff","(9, 9):(0, 0)|(9, 9):1:0xc0903000000010140a02",stable,0,5,5,9,9,41
"(5, 5):(0, 0)|(5, 5):1:0xdf7bff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xdf7dff","(50, 24):(0, 0)|(50, 24):18:0x3800403601e08102f4c106020303a2800194840000300000000000000000000000000000000000300000300000000000000000000000000000000000000000000a00000c0000040000000000003000003000000000000000060e00060000000000003800304400306c00004200003600002200001c0000000000000060180096240096f80060f00006a00002200000c00000c000",survival,0,5,5,50,24,99
"(5, 5):(0, 0)|(5, 5):1:0xdf7eff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,16
"(5, 5):(0, 0)|(5, 5):1:0xdf7f7f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,16
"(5, 5):(0, 0)|(5, 5):1:0xdf7fbf","(19, 29):(0, 0)|(19, 29):8:0x400400050050006404c00ac01a8040000400000000e00000e8c00018a0000008800000824f1e480468b1000101000002200000f1e0000a02800008200001c1c000040400",survival,0,5,5,19,29,99
"(5, 5):(0, 0)|(5, 5):1:0xdf7fdf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xdf7fef","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 5):(0, 0)|(5, 5):1:0xdf7ff7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):1:0xdf7ffb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):1:0xdf7ffd","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 5):(0, 0)|(5, 5):1:0xdfcfff","(39, 45):(0, 0)|(39, 45):25:0x2000001000028000036000140000028000400000040000000006b00000000001c00a0000007c0040000000600380000007000300001818001c0004914010c010906e0120311a419015c18e040300a40010c000079000980000080003000c00000000006000000c000000000000e0000030000000000240000000000c00000000000003600000000021000c000000800050000008670480180041d01800c0041300800000100000000000780000000000000000000600000000003000000000000000000000400000000005000000000028000000000080000",survival,0,5,5,39,45,99
"(5, 5):(0, 0)|(5, 5):1:0xdfd7ff","(8, 8):(0, 0)|(8, 8):6:0x303000040a0a040",stable,0,5,5,8,8,16
"(5, 5):(0, 0)|(5, 5):1:0xdfdbff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xdfdeff","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,47
"(5, 5):(0, 0)|(5, 5):1:0xdfdf7f","(39, 45):(0, 0)|(39, 45):25:0x2000001000028000036000140000028000400000040000000006b00000000001c00a0000007c0040000000600380000007000300001818001c0004914010c010906e0120311a419015c18e040300a40010c000079000980000080003000c00000000006000000c000000000000e0000030000000000240000000000c00000000000003600000000021000c000000800050000008670480180041d01800c0041300800000100000000000780000000000000000000600000000003000000000000000000000400000000005000000000028000000000080000",survival,0,5,5,39,45,99
"(5, 5):(0, 0)|(5, 5):1:0xdfdfbf","(39, 45):(0, 0)|(39, 45):25:0x2000001000028000036000140000028000400000040000000006b00000000001c00a0000007c0040000000600380000007000300001818001c0004914010c010906e0120311a419015c18e040300a40010c000079000980000080003000c00000000006000000c000000000000e0000030000000000240000000000c00000000000003600000000021000c000000800050000008670480180041d01800c0041300800000100000000000780000000000000000000600000000003000000000000000000000400000000005000000000028000000000080000",survival,0,5,5,39,45,99
"(5, 5):(0, 0)|(5, 5):1:0xdfdfdf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xdfdfef","(28, 30):(0, 0)|(28, 30):28:0x80000003000000140000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030000000c00000000000000000000000180000009000000180000",survival,0,5,5,28,30,99
"(5, 5):(0, 0)|(5, 5):1:0xdfdff7","(22, 21):(0, 0)|(22, 21):1:0x1800014000040000000000000000008c018c59df00ce16166070c0480001410006140000300003000c0000b00005080018a00070800188000400",survival,0,5,5,22,21,99
"(5, 5):(0, 0)|(5, 5):1:0xdfdffb","(9, 20):(0, 0)|(9, 20):14:0x303804800030820008200782000000303804800030",oscillator,2,5,5,9,20,88
"(5, 5):(0, 0)|(5, 5):1:0xdfdffd","(33, 32):(0, 0)|(33, 32):16:0xc00000012000000020000001c000000000080000003c000000760000004c000000c000000000038000000440000c0820000c082000000ee000000000000000000000c0000000cc0000030c0000030000210000003000000038e00070068200002a3100001bda0000188a0000060001c0020002200000022000000220000001c00000",survival,0,5,5,33,32,99
"(5, 5):(0, 0)|(5, 5):1:0xdfdffe","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,19
"(5, 5):(0, 0)|(5, 5):1:0xdfe7ff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,53
"(5, 5):(0, 0)|(5, 5):1:0xdfebff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xdfeeff","(14, 14):(0, 0)|(14, 14):12:0x8005001400200000000000000000000000018009001800",stable,0,5,5,14,14,57
"(5, 5):(0, 0)|(5, 5):1:0xdfef7f","(14, 14):(0, 0)|(14, 14):12:0x8005001400200000000000000000000000018009001800",stable,0,5,5,14,14,57
"(5, 5):(0, 0)|(5, 5):1:0xdfefbf","(14, 14):(0, 0)|(14, 14):12:0x8005001400200000000000000000000000018009001800",stable,0,5,5,14,14,57
"(5, 5):(0, 0)|(5, 5):1:0xdfefdf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xdfefef","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xdfeff7","(24, 50):(0, 0)|(24, 50):43:0x180000000000090000000003024000000000c06000000300000002000060c00681c000203001b098000000000036000000000edc0000000e03334000030561f0480000c114b0000000025128048000008d4400c0000020e0000000000000003600000000000400000000000c10600000000304180000000080000000000010800000000004800000000000e00000000000",survival,0,5,5,24,50,99
"(5, 5):(0, 0)|(5, 5):1:0xdfeffb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xdfeffd","(5, 11):(0, 0)|(5, 11):0:0x70000000001803",oscillator,2,5,5,5,11,50
"(5, 5):(0, 0)|(5, 5):1:0xdfeffe","(4, 4):(0, 0)|(4, 4):1:0x4a96",stable,0,5,5,4,4,5
"(5, 5):(0, 0)|(5, 5):1:0xdff3ff","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,18
"(5, 5):(0, 0)|(5, 5):1:0xdff5ff","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,21
"(5, 5):(0, 0)|(5, 5):1:0xdff6ff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,53
"(5, 5):(0, 0)|(5, 5):1:0xdff77f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,53
"(5, 5):(0, 0)|(5, 5):1:0xdff7bf","(16, 14):(0, 0)|(16, 14):8:0x830d8c600304146021002c006c04b342cc33360600140010014006",survival,0,5,5,16,14,99
"(5, 5):(0, 0)|(5, 5):1:0xdff7df","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,21
"(5, 5):(0, 0)|(5, 5):1:0xdff7ef","(4, 4):(0, 0)|(4, 4):1:0x6952",stable,0,5,5,4,4,28
"(5, 5):(0, 0)|(5, 5):1:0xdff7f7","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,5,5,4,4,7
"(5, 5):(0, 0)|(5, 5):1:0xdff7fb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,9
"(5, 5):(0, 0)|(5, 5):1:0xdff7fd","(27, 19):(0, 0)|(27, 19):8:0x1000050000c000000000000000000000000001c700000300005000040000000000000000000000000000040030800610000000071c000000010000200004000",oscillator,2,5,5,27,19,78
"(5, 5):(0, 0)|(5, 5):1:0xdff7fe","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,52
"(5, 5):(0, 0)|(5, 5):1:0xdff9ff","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xdffaff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xdffb7f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xdffbbf","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,5,5,1,3,18
"(5, 5):(0, 0)|(5, 5):1:0xdffbdf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,10
"(5, 5):(0, 0)|(5, 5):1:0xdffbef","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):1:0xdffbf7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):1:0xdffbfb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,3
"(5, 5):(0, 0)|(5, 5):1:0xdffbfd","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,4
"(5, 5):(0, 0)|(5, 5):1:0xdffddf","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,5,5,7,7,12
"(5, 5):(0, 0)|(5, 5):1:0xdffe7f","(21, 33):(0, 0)|(21, 33):12:0x1800000012380000060000000000000000000180000000c00000000000000000000000000000000000000000000000000c0000008900000073000000180000000200000303000001c0000000d80000001c0000000c0",survival,0,5,5,21,33,99
"(5, 5):(0, 0)|(5, 5):1:0xdffebf","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,5,5,4,3,22
