start_gameboard,end_gameboard,exit_criteria,periodicity,rows,cols,max_height,max_width,runs
"(4, 5):(0, 0)|(4, 5):4:0xc028","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):4:0xc042","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):4:0xc044","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):4:0xc048","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):4:0xc082","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):4:0xc084","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(4, 5):(0, 0)|(4, 5):4:0xc088","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(4, 5):(0, 0)|(4, 5):4:0xc102","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):4:0xc104","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(4, 5):(0, 0)|(4, 5):4:0xc108","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(4, 5):(0, 0)|(4, 5):4:0xc202","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):4:0xc204","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(4, 5):(0, 0)|(4, 5):4:0xc208","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(4, 5):(0, 0)|(4, 5):4:0xc402","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):4:0xc404","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):4:0xc408","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):4:0xc802","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):4:0xc804","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):4:0xc808","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):4:0xd002","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):4:0xd004","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(4, 5):(0, 0)|(4, 5):4:0xd008","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(4, 5):(0, 0)|(4, 5):4:0xe002","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):4:0xe004","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(4, 5):(0, 0)|(4, 5):4:0xe008","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(4, 5):(0, 0)|(4, 5):3:0x10013","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10015","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10019","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10031","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10032","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10034","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10038","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10051","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10091","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10111","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10203","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10205","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10209","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10211","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10222","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10224","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10228","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10411","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10412","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10414","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10418","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10602","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10604","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x10811","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x11011","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x12011","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x14003","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x14005","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x14009","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x14011","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x14024","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x14404","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x18011","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x18012","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x18014","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x18204","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):3:0x1c004","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):2:0x20013","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):2:0x20031","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):2:0x20032","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):2:0x20034","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):2:0x20051","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):2:0x20411","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):2:0x20412","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):2:0x20414","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):2:0x20811","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):2:0x28011","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):2:0x28012","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):2:0x30011","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(4, 5):(0, 0)|(4, 5):1:0x48011","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 3):(0, 0)|(5, 3):2:0x1007","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,3
"(5, 4):(0, 0)|(5, 4):3:0x1000b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x1000d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x1000e","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,3
"(5, 5):(0, 0)|(5, 5):4:0x100013","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100015","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100016","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100019","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x10001a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x10001c","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,5,5,3,1,3
"(5, 2):(0, 0)|(5, 2):1:0x107","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 3):(0, 0)|(5, 3):2:0x100d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 3):(0, 0)|(5, 3):2:0x100e","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 4):(0, 0)|(5, 4):3:0x10019","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x1001a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x1001c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100034","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100038","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 2):(0, 0)|(5, 2):1:0x10b","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 3):(0, 0)|(5, 3):2:0x1015","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 3):(0, 0)|(5, 3):2:0x1016","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 4):(0, 0)|(5, 4):3:0x10029","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x1002a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 4):(0, 0)|(5, 4):3:0x1002c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x100052","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100054","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100058","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 2):(0, 0)|(5, 2):1:0x10d","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 2):(0, 0)|(5, 2):1:0x10e","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 3):(0, 0)|(5, 3):2:0x101c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 4):(0, 0)|(5, 4):3:0x10038","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 3):(0, 0)|(5, 3):2:0x1023","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 3):(0, 0)|(5, 3):2:0x1025","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 3):(0, 0)|(5, 3):2:0x1026","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 4):(0, 0)|(5, 4):3:0x10049","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x1004a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 4):(0, 0)|(5, 4):3:0x1004c","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):4:0x100091","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100092","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100094","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x100098","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 3):(0, 0)|(5, 3):2:0x1029","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 3):(0, 0)|(5, 3):2:0x102a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 3):(0, 0)|(5, 3):2:0x102c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 4):(0, 0)|(5, 4):3:0x10058","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x1000b0","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 3):(0, 0)|(5, 3):2:0x1031","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 3):(0, 0)|(5, 3):2:0x1032","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 3):(0, 0)|(5, 3):2:0x1034","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 4):(0, 0)|(5, 4):3:0x10068","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x1000d0","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x10083","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x10085","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x10086","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 4):(0, 0)|(5, 4):3:0x10089","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x1008a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 4):(0, 0)|(5, 4):3:0x1008c","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):4:0x100111","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100112","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100114","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x100118","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 4):(0, 0)|(5, 4):3:0x10091","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x10092","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x10094","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x10098","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100130","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x100a1","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x100a2","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 4):(0, 0)|(5, 4):3:0x100a4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 4):(0, 0)|(5, 4):3:0x100a8","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x100150","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x100c1","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x100c2","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 4):(0, 0)|(5, 4):3:0x100c4","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 4):(0, 0)|(5, 4):3:0x100c8","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,5,5,2,2,2
"(5, 5):(0, 0)|(5, 5):4:0x100190","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x100203","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100205","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100206","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100209","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x10020a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x10020c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x100211","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100212","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100214","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x100221","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100222","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100224","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100228","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100230","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100241","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100242","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100244","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100248","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100250","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100281","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100282","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100284","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x100288","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x100290","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 5):(0, 0)|(5, 5):4:0x100301","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100302","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100304","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 2):(0, 0)|(5, 2):1:0x113","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 3):(0, 0)|(5, 3):2:0x1045","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 3):(0, 0)|(5, 3):2:0x1046","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 4):(0, 0)|(5, 4):3:0x10109","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x1010a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x1010c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100418","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 2):(0, 0)|(5, 2):1:0x116","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 3):(0, 0)|(5, 3):2:0x104c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 4):(0, 0)|(5, 4):3:0x10118","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 2):(0, 0)|(5, 2):1:0x119","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 2):(0, 0)|(5, 2):1:0x11a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 3):(0, 0)|(5, 3):2:0x1054","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 4):(0, 0)|(5, 4):3:0x10128","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 3):(0, 0)|(5, 3):2:0x1061","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 3):(0, 0)|(5, 3):2:0x1062","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 3):(0, 0)|(5, 3):2:0x1064","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,2
"(5, 4):(0, 0)|(5, 4):3:0x10148","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100490","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x10181","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x10182","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x10184","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 4):(0, 0)|(5, 4):3:0x10188","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100510","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100601","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100602","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
"(5, 5):(0, 0)|(5, 5):4:0x100604","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,5,5,1,1,1
